Time (s),X (rad/s),Y (rad/s),Z (rad/s)
342013.732696569,-0.012741,0.270111,-0.09227
342013.737640417,0.0043029999999999,0.28183,-0.105057
342013.742584264,0.021347,0.280762,-0.121033
342013.747497594,0.037323,0.269043,-0.139145
342013.752441442,0.054367,0.24028,-0.147675
342013.75738529,0.076736,0.196609,-0.146606
342013.762329137,0.10231,0.143341,-0.124237
342013.767242467,0.137451,0.093277,-0.085876
342013.772216833,0.184326,0.0517269999999999,-0.039017
342013.77716068,0.239716,0.029358,0.018509
342013.782104528,0.303635,0.019775,0.06752
342013.787048376,0.36969,0.027237,0.108002
342013.791992223,0.438919,0.049606,0.13356
342013.796905553,0.518814,0.093277,0.139954
342013.801849401,0.599777,0.160385,0.13356
342013.806793249,0.67009,0.234955,0.116516
342013.811737096,0.708435,0.303131,0.086685
342013.816680944,0.716965,0.343613,0.055801
342013.821594274,0.70311,0.368118,0.036621
342013.826538122,0.669022,0.38942,0.037689
342013.831481969,0.607239,0.396881,0.046204
342013.836425817,0.530533,0.405396,0.061127
342013.841369665,0.453842,0.416046,0.105865
342013.846313512,0.384598,0.392609,0.156998
342013.851226842,0.321747,0.343613,0.211319
342013.85617069,0.272751,0.285019,0.270981
342013.861114538,0.237595,0.211517,0.330643
342013.866058385,0.219482,0.128433,0.386032
342013.871002233,0.2099,0.0314939999999999,0.446747
342013.875946081,0.204575,-0.075027,0.509598
342013.880889928,0.198181,-0.18689,0.564987
342013.885803258,0.191788,-0.294479,0.592697
342013.890747106,0.188583,-0.382889,0.590561
342013.895690954,0.179001,-0.442551,0.56926
342013.900604284,0.161957,-0.480896,0.534103
342013.905548132,0.134262,-0.50647,0.489365
342013.910491979,0.105499,-0.518188,0.432907
342013.915435827,0.086319,-0.519257,0.361526
342013.920379675,0.078873,-0.50647,0.278442
342013.925323522,0.088455,-0.490494,0.181503
342013.930236852,0.110825,-0.474503,0.070709
342013.9351807,0.132126,-0.452133,-0.051788
342013.940124548,0.1577,-0.422318,-0.187088
342013.945068395,0.186462,-0.391418,-0.32663
342013.950012243,0.218414,-0.367981,-0.469376
342013.954925573,0.255707,-0.352005,-0.606796
342013.959869421,0.291916,-0.349869,-0.722916
342013.964782751,0.323883,-0.362656,-0.814529
342013.969757116,0.340927,-0.382889,-0.882706
342013.974700964,0.338791,-0.411652,-0.921051
342013.979644811,0.320679,-0.446808,-0.930634
342013.984588659,0.278076,-0.480896,-0.915726
342013.989501989,0.216293,-0.510727,-0.883759
342013.994445837,0.142776,-0.526703,-0.833694
342013.999389684,0.0650179999999999,-0.545883,-0.771912
342014.004333532,-0.008484,-0.573578,-0.711197
342014.00927738,-0.071335,-0.599152,-0.65686
342014.01419071,-0.120331,-0.622574,-0.61319
342014.019134557,-0.152298,-0.644958,-0.574844
342014.024078405,-0.175735,-0.664124,-0.546082
342014.029022253,-0.186386,-0.681168,-0.525833
342014.033935583,-0.19278,-0.697144,-0.515182
342014.03887943,-0.193848,-0.712067,-0.502396
342014.043823278,-0.191711,-0.723785,-0.489624
342014.048767126,-0.186386,-0.733368,-0.476837
342014.053710973,-0.185318,-0.735504,-0.465118
342014.058654821,-0.185318,-0.723785,-0.449142
342014.063568151,-0.176804,-0.712067,-0.421448
342014.068511999,-0.164017,-0.703537,-0.400131
342014.073455846,-0.160812,-0.693954,-0.37883
342014.078399694,-0.162949,-0.69075,-0.354324
342014.083343542,-0.169342,-0.684372,-0.328766
342014.088287389,-0.183182,-0.674774,-0.302139
342014.093200719,-0.205566,-0.659866,-0.275497
342014.09811405,-0.232193,-0.640686,-0.248871
342014.103057897,-0.253494,-0.620453,-0.222244
342014.108001745,-0.26947,-0.595947,-0.197739
342014.112915075,-0.281189,-0.577835,-0.173233
342014.117858923,-0.286514,-0.569321,-0.145538
342014.12280277,-0.288651,-0.566116,-0.117844
342014.127746618,-0.284393,-0.570389,-0.079498
342014.132690466,-0.270538,-0.576767,-0.03688
342014.137603796,-0.248169,-0.581039,0.0078579999999999
342014.142547643,-0.223663,-0.593811,0.051529
342014.147491491,-0.201294,-0.61087,0.09201
342014.152435339,-0.187454,-0.635361,0.121841
342014.157379186,-0.174667,-0.667328,0.141022
342014.162323034,-0.15976,-0.702469,0.154861
342014.167266882,-0.144836,-0.738693,0.161255
342014.172210729,-0.129929,-0.764267,0.172974
342014.177124059,-0.113953,-0.775986,0.191086
342014.182098425,-0.104355,-0.769592,0.210266
342014.187042272,-0.093704,-0.740829,0.234756
342014.19198612,-0.09584,-0.696091,0.24968
342014.19689945,-0.107559,-0.632172,0.239029
342014.201843298,-0.122467,-0.55867,0.203873
342014.206787145,-0.138443,-0.491547,0.148468
342014.211730993,-0.138443,-0.428696,0.080292
342014.216644323,-0.117142,-0.374374,0.0003969999999999
342014.221588171,-0.077728,-0.327499,-0.081619
342014.226532018,-0.020203,-0.292343,-0.160446
342014.231445348,0.052231,-0.27211,-0.221176
342014.236389196,0.12468,-0.274246,-0.27124
342014.241302526,0.180069,-0.287018,-0.310654
342014.246246374,0.205627,-0.308334,-0.336227
342014.251190221,0.19072,-0.342422,-0.357529
342014.256134069,0.136398,-0.35733,-0.380966
342014.261047399,0.046906,-0.358398,-0.386292
342014.265991247,-0.061752,-0.358398,-0.383087
342014.270965612,-0.171463,-0.341354,-0.38736
342014.27590946,-0.256699,-0.299805,-0.399063
342014.280853307,-0.297165,-0.261459,-0.412918
342014.285766637,-0.282257,-0.242279,-0.437424
342014.290710485,-0.220474,-0.245483,-0.476837
342014.295654333,-0.111816,-0.245483,-0.524765
342014.300567663,0.026672,-0.209259,-0.569519
342014.30551151,0.16835,-0.125107,-0.601471
342014.310455358,0.281265,-0.0025939999999999,-0.61319
342014.315399206,0.351578,0.129501,-0.60466
342014.320343053,0.372879,0.233887,-0.583359
342014.325256383,0.35051,0.30101,-0.54715
342014.330200231,0.283401,0.330826,-0.500275
342014.335144079,0.1928559999999999,0.350006,-0.443817
342014.340087926,0.088455,0.370239,-0.377762
342014.345001257,-0.020203,0.38942,-0.310654
342014.349945104,-0.1182099999999999,0.401138,-0.236084
342014.354888952,-0.189575,0.395813,-0.156189
342014.3598328,-0.221542,0.380905,-0.064575
342014.364807165,-0.219406,0.361725,0.036621
342014.369751012,-0.189575,0.341476,0.147415
342014.37469486,-0.134186,0.330826,0.268845
342014.379638708,-0.063873,0.321243,0.390289
342014.384552038,0.0117489999999999,0.306335,0.510666
342014.389495885,0.091644,0.286087,0.616119
342014.394439733,0.165146,0.261581,0.694962
342014.399383581,0.221619,0.239212,0.746094
342014.404296911,0.264221,0.227493,0.778046
342014.409240758,0.288727,0.223236,0.792953
342014.414184606,0.291916,0.221115,0.798294
342014.419128454,0.271683,0.220047,0.796158
342014.424072301,0.230133,0.214722,0.787628
342014.428985632,0.176865,0.208328,0.764191
342014.433929479,0.114014,0.205124,0.734375
342014.438873327,0.052231,0.201935,0.693893
342014.443817175,-0.003159,0.204071,0.653412
342014.448761022,-0.054291,0.208328,0.617188
342014.45370487,-0.093704,0.216843,0.580978
342014.458648717,-0.119278,0.22963,0.556473
342014.463592565,-0.136322,0.249878,0.543686
342014.468536413,-0.154419,0.269043,0.535172
342014.473419225,-0.175735,0.288223,0.533035
342014.478363073,-0.197037,0.307388,0.535172
342014.483306921,-0.213013,0.319107,0.535172
342014.488250768,-0.219406,0.327637,0.539429
342014.493164098,-0.216217,0.327637,0.537292
342014.498107946,-0.201294,0.321243,0.525574
342014.512908971,-0.189575,0.315918,0.456329
342014.517852819,-0.199173,0.304199,0.436096
342014.522796667,-0.219406,0.287155,0.411591
342014.527740514,-0.24498,0.267975,0.386032
342014.532684362,-0.275864,0.24028,0.356201
342014.537597692,-0.299301,0.217911,0.322113
342014.54254154,-0.312088,0.199799,0.294418
342014.547485387,-0.314209,0.183823,0.269913
342014.552429235,-0.307831,0.168915,0.248611
342014.557373083,-0.295044,0.161453,0.22731
342014.56231693,-0.273743,0.156128,0.204941
342014.567260778,-0.249237,0.15506,0.176178
342014.572204626,-0.223663,0.15506,0.147415
342014.577117956,-0.199173,0.15506,0.111191
342014.582061803,-0.174667,0.145477,0.066452
342014.587005651,-0.152298,0.148666,0.023834
342014.591918981,-0.13205,0.161453,-0.0177
342014.596862829,-0.120331,0.178497,-0.051788
342014.601806676,-0.112885,0.201935,-0.079498
342014.606750524,-0.113953,0.231766,-0.107193
342014.611663854,-0.11821,0.261581,-0.127426
342014.616607702,-0.125671,0.286087,-0.147675
342014.62155155,-0.130997,0.304199,-0.172165
342014.626495397,-0.12886,0.313782,-0.197739
342014.631439245,-0.112885,0.313782,-0.21904
342014.636352575,-0.087311,0.297806,-0.225433
342014.641296423,-0.045776,0.263718,-0.214783
342014.64624027,0.0096279999999999,0.218979,-0.184952
342014.651184118,0.073547,0.176361,-0.141281
342014.656127966,0.143845,0.142273,-0.090149
342014.661071813,0.222672,0.11351,-0.04541
342014.666015661,0.302567,0.092209,-0.008118
342014.670959508,0.378204,0.087952,0.024902
342014.675872839,0.453842,0.103928,0.043015
342014.680847204,0.532669,0.147598,0.044083
342014.685791051,0.60405,0.209396,0.037689
342014.690734899,0.646652,0.269043,0.022781
342014.695648229,0.659439,0.316986,0.008926
342014.700592077,0.643463,0.354263,-0.011322
342014.705535925,0.598709,0.365982,-0.023026
342014.710479772,0.524155,0.368118,-0.021973
342014.715393102,0.436798,0.402206,-0.000656
342014.72033695,0.356903,0.432037,0.033432
342014.725280798,0.280197,0.420319,0.073914
342014.730224645,0.213089,0.38942,0.1165159999999999
342014.735168493,0.165146,0.351074,0.169785
342014.740112341,0.142776,0.304199,0.228363
342014.745025671,0.143845,0.236023,0.291214
342014.749969518,0.169418,0.1539919999999999,0.34874
342014.754913366,0.206696,0.08049,0.405197
342014.759857214,0.239716,0.010193,0.464859
342014.764770544,0.259964,-0.059052,0.509598
342014.769714391,0.25676,-0.1219019999999999,0.529846
342014.774627721,0.238663,-0.162384,0.530899
342014.779541051,0.206696,-0.196472,0.50853
342014.784484899,0.16835,-0.223114,0.471252
342014.789428747,0.122543,-0.242279,0.426514
342014.794372594,0.076736,-0.250809,0.372177
342014.799316442,0.035187,-0.253998,0.299744
342014.80426029,0.002167,-0.247604,0.213455
342014.809204137,-0.02446,-0.233765,0.115448
342014.814147985,-0.036179,-0.220978,0.004669
342014.819091833,-0.042572,-0.209259,-0.112518
342014.82403568,-0.04364,-0.199677,-0.235016
342014.82894901,-0.03511,-0.19754,-0.35965
342014.833892858,-0.022339,-0.202866,-0.477905
342014.838836706,-0.005295,-0.209259,-0.588684
342014.843780553,0.016022,-0.228439,-0.684555
342014.848693883,0.040512,-0.256134,-0.760193
342014.853637731,0.062881,-0.292343,-0.812393
342014.858581579,0.078873,-0.33815,-0.842224
342014.863525426,0.0746,-0.39035,-0.856064
342014.868469274,0.057556,-0.428696,-0.840088
342014.873382604,0.026672,-0.474503,-0.809204
342014.878356969,-0.011688,-0.523514,-0.768723
342014.883300817,-0.051102,-0.565063,-0.720779
342014.888244665,-0.087311,-0.611923,-0.667511
342014.893188512,-0.110748,-0.658798,-0.622772
342014.898101842,-0.129929,-0.705673,-0.589752
342014.90304569,-0.139511,-0.747223,-0.566315
342014.907989538,-0.141647,-0.785568,-0.545013
342014.912933385,-0.143768,-0.814331,-0.526901
342014.917877233,-0.142715,-0.840958,-0.515182
342014.922821081,-0.135254,-0.861206,-0.509857
342014.927734411,-0.137375,-0.872925,-0.508789
342014.932678258,-0.138443,-0.886765,-0.49707
342014.937622106,-0.138443,-0.889969,-0.483231
342014.942565954,-0.143768,-0.894226,-0.462982
342014.947509801,-0.146973,-0.895294,-0.438492
342014.952423132,-0.149094,-0.886765,-0.413986
342014.957366979,-0.154419,-0.881439,-0.389481
342014.962310827,-0.165085,-0.877182,-0.363922
342014.967254675,-0.182129,-0.871857,-0.338348
342014.972198522,-0.204498,-0.865463,-0.31279
342014.97714237,-0.226868,-0.852676,-0.28508
342014.982086217,-0.246033,-0.845215,-0.256332
342014.986999548,-0.259888,-0.833496,-0.228622
342014.991943395,-0.263077,-0.81752,-0.198807
342014.996887243,-0.264145,-0.805801,-0.167908
342015.001831091,-0.259888,-0.804749,-0.138077
342015.006744421,-0.247101,-0.80368,-0.108261
342015.011688268,-0.221542,-0.79303,-0.07843
342015.016632116,-0.186386,-0.781311,-0.048599
342015.021575964,-0.15123,-0.778107,-0.019836
342015.026519811,-0.117142,-0.774918,0.003601
342015.031433141,-0.086243,-0.7845,0.019577
342015.036376989,-0.064941,-0.800476,0.028107
342015.041320837,-0.051102,-0.819656,0.030228
342015.046264684,-0.041504,-0.83989,0.033432
342015.051208532,-0.037247,-0.852676,0.044083
342015.05615238,-0.034058,-0.852676,0.062195
342015.06106571,-0.025528,-0.842026,0.088821
342015.066009557,-0.014877,-0.809006,0.11438
342015.070953405,-0.006348,-0.748276,0.129303
342015.075897253,-0.005295,-0.665192,0.127167
342015.080810583,-0.008484,-0.577835,0.099472
342015.08575443,-0.006348,-0.499008,0.046204
342015.09066776,0.006424,-0.424438,-0.030487
342015.095611608,0.035187,-0.360519,-0.114639
342015.100555456,0.072479,-0.303009,-0.194534
342015.105499303,0.1118929999999999,-0.255066,-0.261658
342015.110412633,0.152374,-0.243347,-0.310654
342015.115356481,0.175812,-0.251862,-0.346878
342015.120300329,0.171539,-0.260391,-0.37883
342015.125244176,0.127869,-0.267853,-0.404404
342015.130188024,0.049042,-0.28595,-0.416122
342015.135131872,-0.046829,-0.318985,-0.43103
342015.140045202,-0.136322,-0.326431,-0.46405
342015.145019567,-0.20343,-0.274246,-0.511993
342015.149963415,-0.22261,-0.192215,-0.558853
342015.154907262,-0.178925,-0.130432,-0.61319
342015.15985111,-0.075592,-0.080368,-0.666458
342015.164794958,0.065018,-0.050537,-0.713318
342015.169738805,0.216293,-0.029236,-0.751678
342015.174682653,0.357971,0.012314,-0.765518
342015.179626501,0.459167,0.061325,-0.745285
342015.184539831,0.504974,0.097534,-0.702667
342015.189483678,0.498581,0.111389,-0.644089
342015.194427526,0.450638,0.106064,-0.57164
342015.199340856,0.367554,0.103928,-0.488556
342015.204284704,0.266357,0.114578,-0.409729
342015.209228551,0.1587679999999999,0.123108,-0.329834
342015.214141882,0.055435,0.118851,-0.245667
342015.219085729,-0.036179,0.094345,-0.158325
342015.224029577,-0.101166,0.057053,-0.069901
342015.228973425,-0.141647,0.021912,0.023834
342015.233917272,-0.154419,-0.0079189999999999,0.126099
342015.23886112,-0.139511,-0.019638,0.230499
342015.24377445,-0.096909,-0.012192,0.338089
342015.248718298,-0.037247,0.000595,0.440353
342015.253662145,0.029861,-0.002594,0.525574
342015.258605993,0.093781,-0.013245,0.585236
342015.263549841,0.151306,-0.028168,0.624649
342015.268493688,0.20137,-0.043076,0.650208
342015.273437536,0.231201,-0.056931,0.662994
342015.278381383,0.246109,-0.07077,0.662994
342015.283325231,0.236526,-0.082489,0.655548
342015.288238561,0.212021,-0.094208,0.639557
342015.293182409,0.175812,-0.101669,0.610794
342015.298095739,0.134262,-0.104858,0.573517
342015.303039587,0.092712,-0.100601,0.542618
342015.307983434,0.0522309999999999,-0.092072,0.511734
342015.312927282,0.013885,-0.080368,0.484039
342015.31787113,-0.017014,-0.064377,0.460602
342015.322814977,-0.041504,-0.049469,0.439285
342015.327728307,-0.059616,-0.028168,0.429703
342015.332672155,-0.070267,-0.007919,0.432907
342015.337616003,-0.080917,0.013382,0.444626
342015.34255985,-0.087311,0.0293579999999999,0.456329
342015.34747318,-0.087311,0.04747,0.471252
342015.352417028,-0.089447,0.061325,0.484039
342015.357360876,-0.094772,0.069839,0.485092
342015.362304723,-0.105423,0.075165,0.484039
342015.367248571,-0.116074,0.081558,0.471252
342015.372161901,-0.135254,0.087952,0.451004
342015.377105749,-0.167206,0.087952,0.427582
342015.382049596,-0.20343,0.076233,0.398819
342015.386962926,-0.23645,0.060257,0.363663
342015.391906774,-0.265213,0.046402,0.329575
342015.396850622,-0.287582,0.033615,0.294418
342015.401763952,-0.295044,0.025101,0.262451
342015.406738317,-0.287582,0.024033,0.235825
342015.411651647,-0.268402,0.027237,0.211319
342015.416595495,-0.240707,0.029358,0.184692
342015.421539342,-0.204498,0.031494,0.153809
342015.426452673,-0.166138,0.033615,0.11972
342015.43139652,-0.123535,0.035751,0.083496
342015.436340368,-0.079865,0.038956,0.044083
342015.441284216,-0.037247,0.045334,0.0067899999999999
342015.446228063,0.001099,0.056,-0.027298
342015.451171911,0.035187,0.070908,-0.050735
342015.456085241,0.052231,0.090088,-0.069901
342015.461029089,0.055435,0.110321,-0.080551
342015.465972936,0.045837,0.138016,-0.090149
342015.470916784,0.033066,0.162521,-0.102921
342015.475860632,0.011749,0.178497,-0.122101
342015.480804479,-0.0127409999999999,0.192352,-0.150864
342015.485748327,-0.031921,0.198746,-0.180695
342015.490661657,-0.04364,0.201935,-0.206253
342015.495605505,-0.044708,0.203003,-0.225433
342015.500549352,-0.025528,0.196609,-0.231827
342015.505462682,0.0149539999999999,0.191284,-0.223297
342015.51040653,0.072479,0.18808,-0.207321
342015.515350378,0.142776,0.190216,-0.181763
342015.520294225,0.220551,0.189148,-0.159393
342015.525238073,0.301514,0.184891,-0.143402
342015.530151403,0.381409,0.180634,-0.135956
342015.535125768,0.455963,0.177429,-0.132751
342015.540069616,0.522018,0.177429,-0.128494
342015.545013464,0.577408,0.181686,-0.119965
342015.549957311,0.6147,0.191284,-0.107193
342015.554901159,0.623215,0.175308,-0.086945
342015.559845007,0.591263,0.14122,-0.048599
342015.564788854,0.531601,0.136948,0.0067899999999999
342015.569702184,0.45491,0.145477,0.078171
342015.574615514,0.377136,0.120972,0.139954
342015.579559362,0.30896,0.059189,0.182556
342015.58450321,0.268478,-0.007919,0.214523
342015.589447057,0.264221,-0.061188,0.24968
342015.594390905,0.294052,-0.096344,0.278442
342015.599334753,0.353699,-0.110184,0.289093
342015.6042786,0.424011,-0.10379,0.297607
342015.609222448,0.491119,-0.10379,0.305069
342015.614135778,0.535858,-0.130432,0.290161
342015.619049108,0.558243,-0.179428,0.257126
342015.623992956,0.555038,-0.236954,0.215591
342015.628936803,0.527344,-0.296616,0.172974
342015.633850133,0.481537,-0.342422,0.138885
342015.638793981,0.417618,-0.360519,0.113327
342015.643737829,0.343048,-0.361588,0.090958
342015.648681676,0.266357,-0.352005,0.069641
342015.653625524,0.188583,-0.344543,0.038757
342015.658569372,0.119354,-0.344543,-0.005981
342015.663482702,0.061829,-0.355194,-0.060318
342015.668457067,0.022415,-0.374374,-0.117844
342015.673400915,0.0010989999999999,-0.39035,-0.178558
342015.678344762,3.0999999999999995e-05,-0.391418,-0.243546
342015.683258092,0.00856,-0.397812,-0.311722
342015.68820194,0.02774,-0.415924,-0.375641
342015.69311527,0.061829,-0.439362,-0.435287
342015.698059118,0.103363,-0.472382,-0.485352
342015.703002966,0.142776,-0.519257,-0.520508
342015.712890661,0.205627,-0.616196,-0.555664
342015.717803991,0.217346,-0.660934,-0.559921
342015.722747839,0.214157,-0.708862,-0.5578
342015.727691686,0.194977,-0.749344,-0.546082
342015.732635534,0.167282,-0.786636,-0.530106
342015.737579382,0.137451,-0.832443,-0.515182
342015.742492712,0.104431,-0.879303,-0.504532
342015.747436559,0.073547,-0.92511,-0.498138
342015.752380407,0.045837,-0.971985,-0.500275
342015.757324255,0.022415,-1.008209,-0.509857
342015.762237585,0.009628,-1.042297,-0.518387
342015.767181432,-0.00209,-1.075317,-0.534363
342015.77212528,-0.012741,-1.10408,-0.549271
342015.777069128,-0.028732,-1.128586,-0.552475
342015.782012975,-0.048965,-1.150955,-0.545013
342015.786956823,-0.059616,-1.164795,-0.536484
342015.791900671,-0.06282,-1.177582,-0.522644
342015.796814001,-0.079865,-1.195694,-0.5056
342015.801757848,-0.108627,-1.2202,-0.484299
342015.806701696,-0.149094,-1.242569,-0.459793
342015.811645544,-0.198105,-1.260681,-0.432098
342015.816589391,-0.247101,-1.272385,-0.402267
342015.821533239,-0.29184,-1.276657,-0.372437
342015.826446569,-0.326996,-1.276657,-0.338348
342015.831390417,-0.350433,-1.272385,-0.306396
342015.836334264,-0.368546,-1.26387,-0.27124
342015.841278112,-0.378128,-1.256409,-0.235016
342015.84622196,-0.383453,-1.250015,-0.203064
342015.85113529,-0.381332,-1.243637,-0.167908
342015.856079137,-0.369614,-1.235107,-0.137009
342015.861022985,-0.342972,-1.231918,-0.11145
342015.865966833,-0.307831,-1.225525,-0.086945
342015.87091068,-0.262024,-1.209549,-0.058182
342015.87582401,-0.21727,-1.198883,-0.0272979999999999
342015.880767858,-0.183182,-1.190369,-0.0027919999999999
342015.885711706,-0.16188,-1.185043,0.00679
342015.890686071,-0.153366,-1.19249,0.007858
342015.895629919,-0.150162,-1.198883,0.008926
342015.900573766,-0.148041,-1.198883,0.009995
342015.905487096,-0.146973,-1.186111,0.011063
342015.910430944,-0.15123,-1.161606,0.00679
342015.915374792,-0.154419,-1.128586,0.0003969999999999
342015.920318639,-0.155487,-1.082779,-0.013443
342015.925262487,-0.158691,-1.030579,-0.041138
342015.930175817,-0.156555,-0.97731,-0.080551
342015.935119665,-0.15123,-0.920853,-0.134888
342015.940063512,-0.141647,-0.863327,-0.203064
342015.94500736,-0.123535,-0.809006,-0.270172
342015.949951208,-0.096909,-0.757874,-0.32663
342015.954864538,-0.052155,-0.721649,-0.374573
342015.959808385,0.003235,-0.703537,-0.409729
342015.964752233,0.072479,-0.706741,-0.425705
342015.969696081,0.138519,-0.733368,-0.424637
342015.974639928,0.19072,-0.775986,-0.412918
342015.979583776,0.215225,-0.830307,-0.393738
342015.984497106,0.212021,-0.898483,-0.375641
342015.989440954,0.179001,-0.973053,-0.35965
342015.994384801,0.117218,-1.047623,-0.342606
342015.999328649,0.040512,-1.111542,-0.311722
342016.004241979,-0.027664,-1.154144,-0.279755
342016.009185827,-0.072403,-1.172256,-0.277634
342016.014129675,-0.092636,-1.172256,-0.315979
342016.019073522,-0.087311,-1.166931,-0.368179
342016.02401737,-0.046829,-1.154144,-0.425705
342016.028961217,0.013885,-1.117935,-0.491745
342016.033874548,0.084198,-1.055084,-0.565247
342016.038818395,0.141724,-0.975189,-0.647278
342016.043762243,0.16835,-0.884628,-0.723984
342016.048706091,0.170486,-0.783432,-0.782562
342016.053649938,0.150238,-0.695023,-0.815582
342016.058563268,0.103363,-0.623642,-0.826248
342016.063507116,0.0362549999999999,-0.568253,-0.818787
342016.068450964,-0.044708,-0.530975,-0.793213
342016.073364294,-0.12886,-0.513931,-0.745285
342016.078338659,-0.207687,-0.51712,-0.666458
342016.083251989,-0.270538,-0.523514,-0.562057
342016.088195837,-0.308884,-0.533096,-0.440613
342016.093109167,-0.320602,-0.542679,-0.306396
342016.098053014,-0.309952,-0.55014,-0.162582
342016.102996862,-0.275864,-0.549072,-0.0123749999999999
342016.10794071,-0.216217,-0.538422,0.136765
342016.11285404,-0.140579,-0.529907,0.283768
342016.117797887,-0.056427,-0.542679,0.402008
342016.122741735,0.017075,-0.57251,0.49469
342016.127685583,0.08313,-0.61087,0.571381
342016.13262943,0.133194,-0.651337,0.638504
342016.13754276,0.158768,-0.69075,0.692825
342016.142486608,0.163025,-0.723785,0.722656
342016.147430456,0.145981,-0.756805,0.733307
342016.152374303,0.118286,-0.794083,0.723724
342016.157318151,0.08313,-0.834564,0.696014
342016.162261999,0.055435,-0.867584,0.660873
342016.167205846,0.035187,-0.891022,0.618256
342016.172119176,0.017075,-0.915527,0.571381
342016.177093542,0.002167,-0.938965,0.523453
342016.182037389,-0.01062,-0.964523,0.479767
342016.186981237,-0.025528,-0.986908,0.435028
342016.196838415,-0.053223,-1.024185,0.365784
342016.201782262,-0.072403,-1.040161,0.343414
342016.20672611,-0.087311,-1.059341,0.325302
342016.211669958,-0.101166,-1.075317,0.308258
342016.216583288,-0.115005,-1.088104,0.291214
342016.221527135,-0.137375,-1.101944,0.283768
342016.226470983,-0.166138,-1.111542,0.278442
342016.231414831,-0.189575,-1.124313,0.27417
342016.236358678,-0.208755,-1.136032,0.266724
342016.241272008,-0.2258,-1.139236,0.26033
342016.246215856,-0.237518,-1.136032,0.250748
342016.251159704,-0.250305,-1.133911,0.235825
342016.256103551,-0.268402,-1.130707,0.223038
342016.261047399,-0.296112,-1.125381,0.213455
342016.265960729,-0.326996,-1.11261,0.204941
342016.270904577,-0.35257,-1.09343,0.202805
342016.275848425,-0.374939,-1.07106,0.202805
342016.280792272,-0.388779,-1.043365,0.200668
342016.28573612,-0.384521,-1.011398,0.199615
342016.290679967,-0.358963,-0.968796,0.196411
342016.295593298,-0.316345,-0.927246,0.179367
342016.300537145,-0.256699,-0.889969,0.156998
342016.305480993,-0.191711,-0.852676,0.125046
342016.310424841,-0.121399,-0.807938,0.082428
342016.315368688,-0.052155,-0.752548,0.030228
342016.320282018,0.013885,-0.688629,-0.0219729999999999
342016.325225866,0.075668,-0.620453,-0.07843
342016.330169714,0.133194,-0.549072,-0.135956
342016.335113561,0.18219,-0.485168,-0.191345
342016.340057409,0.229065,-0.420181,-0.233948
342016.345001257,0.261032,-0.364792,-0.269104
342016.349914587,0.279129,-0.315781,-0.300003
342016.354858434,0.28447,-0.276367,-0.330887
342016.359802282,0.287659,-0.250809,-0.357529
342016.364715612,0.297241,-0.242279,-0.373505
342016.36965946,0.312164,-0.235886,-0.373505
342016.374603307,0.334534,-0.226303,-0.356461
342016.379547155,0.360092,-0.212448,-0.329834
342016.384491003,0.385666,-0.196472,-0.292542
342016.38943485,0.408035,-0.191147,-0.246735
342016.394378698,0.430405,-0.207123,-0.200928
342016.399292028,0.459167,-0.233765,-0.154053
342016.404235876,0.491119,-0.256134,-0.102921
342016.409179723,0.519882,-0.296616,-0.058182
342016.414123571,0.530533,-0.330704,-0.0049289999999999
342016.419067419,0.507111,-0.337097,0.066452
342016.424011266,0.460236,-0.307266,0.136765
342016.428924596,0.412292,-0.281693,0.193222
342016.433868444,0.378204,-0.281693,0.230499
342016.438812292,0.357971,-0.309387,0.257126
342016.443756139,0.351578,-0.364792,0.288025
342016.448699987,0.357971,-0.443619,0.30188
342016.453613317,0.380341,-0.527771,0.290161
342016.458557165,0.405899,-0.581039,0.27417
342016.463501012,0.429337,-0.616196,0.268845
342016.46844486,0.447449,-0.659866,0.259262
342016.473388708,0.451706,-0.728043,0.234756
342016.478302038,0.434662,-0.816452,0.195343
342016.483245885,0.409103,-0.913391,0.148468
342016.488189733,0.372879,-1.006073,0.104797
342016.493103063,0.322815,-1.072128,0.05899
342016.498046911,0.264221,-1.114731,0.0131839999999999
342016.502960241,0.198181,-1.140305,-0.03688
342016.507904089,0.130005,-1.164795,-0.09227
342016.512847936,0.072479,-1.191437,-0.150864
342016.517791784,0.02774,-1.214874,-0.208389
342016.522735632,-0.0010219999999999,-1.227646,-0.265915
342016.527679479,-0.014877,-1.226593,-0.318115
342016.532592809,-0.026596,-1.219131,-0.375641
342016.537536657,-0.031921,-1.201019,-0.426773
342016.542480505,-0.031921,-1.185043,-0.468307
342016.547424352,-0.031921,-1.182907,-0.507721
342016.5523682,-0.022339,-1.190369,-0.540756
342016.557312048,-0.017014,-1.208481,-0.568451
342016.562255895,-0.021271,-1.23085,-0.583359
342016.567199743,-0.030853,-1.252151,-0.585495
342016.572113073,-0.042572,-1.274521,-0.578033
342016.577087438,-0.055359,-1.295822,-0.562057
342016.582031286,-0.072403,-1.313934,-0.540756
342016.586975133,-0.08519,-1.328857,-0.521576
342016.591888464,-0.092636,-1.33844,-0.504532
342016.596832311,-0.093704,-1.349091,-0.489624
342016.601776159,-0.091568,-1.367203,-0.475769
342016.606720007,-0.090515,-1.386368,-0.465118
342016.611633337,-0.086243,-1.401291,-0.461914
342016.616577184,-0.084122,-1.408752,-0.459793
342016.621521032,-0.086243,-1.411942,-0.452332
