Time (s),X (m/s^2),Y (m/s^2),Z (m/s^2)
341993.170477139,2.709968015334816,9.233776644664037,4.845481069729085
341993.175420987,2.2317364405657294,8.805818682185414,4.157592679432094
341993.180364835,1.808481271161911,8.511223047364329,3.3405148759761376
341993.185308682,1.5783529434042067,8.284491701945933,2.6158389212131925
341993.19025253,1.4590755918078386,8.065318091036577,2.0726624778896925
341993.19516586,1.2885961492612952,7.931023430903277,1.6796545810350618
341993.200109708,0.9966152907893387,8.006261708786498,1.3710608344129582
341993.205053555,0.6318263490044598,8.342894688516921,1.1066217759437589
341993.209997403,0.3111970349654763,8.863214874688502,0.9226369434042068
341993.214910733,0.109958861389526,9.443566411533723,0.8313470016357541
341993.219854581,0.0092238143171068,10.04552728235597,0.818571092740513
341993.224798428,-0.0575543280605164,10.653549693093456,0.8840238625542012
341993.229742276,-0.0445317031611813,11.26203674531458,0.9383728520087996
341993.234686124,0.0560664453547115,11.932005783127233,0.9400781665724756
341993.239629971,0.2999007144211785,12.608273541602522,0.9106687255182048
341993.244543301,0.702692986756436,13.136443844316789,0.8921420000345998
341993.249487149,1.1800173555333822,13.481842761299498,0.9366394079947442
341993.254430997,1.6590561331495224,13.575510962671586,1.0332593711954736
341993.259374844,2.034764420384976,13.39744248509248,1.1963143544559531
341993.264288174,2.282017279762198,12.987239157632198,1.3932997086472922
341993.269232022,2.443279556515087,12.427214421459762,1.5767432235315486
341993.27417587,2.542157259837681,11.748589975939188,1.7305554825172618
341993.2790892,2.5223784312511066,11.005613307485351,1.8335725691832216
341993.284063565,2.473552086567833,10.26945697497952,1.9129193033854568
341993.289007413,2.4368169810914497,9.595608939628606,1.971606426248744
341993.29395126,2.30124803405607,8.978875713656187,1.9799998161795864
341993.298895108,2.0892959612949267,8.45643092242844,1.9887541113217884
341993.303838956,1.929858147305095,8.041105830508341,2.005891777845112
341993.308782803,1.7575400911179089,7.72586731748353,1.9873827808384847
341993.313726651,1.5051259423548218,7.512870406124946,1.930611610586531
341993.318670499,1.2251702201192272,7.401134092085962,1.826908258295158
341993.323583829,0.9865785774849236,7.392506570401947,1.7272864308513778
341993.328527676,0.7773885349502119,7.396987057015114,1.6204930285467976
341993.333471524,0.4884321270198841,7.433066111685068,1.5064077769975937
341993.338415372,0.142482515940215,7.534759686086425,1.4094755733879762
341993.343359219,-0.1515128501721432,7.642007955288463,1.2639502923731256
341993.348272549,-0.4199285633358638,7.720846998102916,1.098722147243112
341993.353216397,-0.7096432429647918,7.825439704703704,0.9598607212537684
341993.358160245,-0.9704457239755347,7.890536555663119,0.831954591641976
341993.363073575,-1.1614467096392875,7.883311429250224,0.69718457553594
341993.36804794,-1.349019150850209,7.854668627122055,0.5869338809150515
341993.37296127,-1.579062278456973,7.798577145015091,0.5330071437444666
341993.377905118,-1.7475367045062873,7.70663416588192,0.483505295820988
341993.382848965,-1.778047613182811,7.542097960876216,0.4506390748746876
341993.387762295,-1.745624858221817,7.359750147608241,0.4538291424742486
341993.392706143,-1.7018916107479438,7.223057517648601,0.4206409069006571
341993.397619473,-1.634046288115799,7.142131001601155,0.370624858221817
341993.402563321,-1.5749358700609324,7.085891592166669,0.2976867399964562
341993.407507169,-1.5566592776305577,7.065109537776351,0.1880177447566642
341993.412451016,-1.5733300187426875,7.076591889005487,0.1445806852704614
341993.417394864,-1.5919173519280931,7.106241944744863,0.1422111665724755
341993.422308194,-1.580173715103809,7.106563143709867,0.0961542877852698
341993.427252042,-1.5791085208856583,7.079216756077403,0.0357313639329857
341993.432195889,-1.6274720005246923,7.051416555335844,-0.0218393708321938
341993.437139737,-1.7112447229261498,7.047518314926956,-0.0810845930230864
341993.442083585,-1.8055584931718156,7.09753454643378,-0.1395738962128075
341993.447027432,-1.8826134634428484,7.209284482517262,-0.2215112970362357
341993.451940762,-1.897576429198324,7.3902781366441905,-0.3189828543238496
341993.45688461,-1.8491715180074304,7.604185871966735,-0.4151776673797414
341993.461828458,-1.7665046551234291,7.824484120484918,-0.5055354366524692
341993.466772305,-1.6662535918033887,8.044638927544698,-0.5637993150928184
341993.471716153,-1.5038727577257631,8.246282686615567,-0.6572686121246042
341993.476629483,-1.321603004838063,8.436370565894414,-0.75045571247606
341993.481573331,-1.1334619058828264,8.621028186530411,-0.8293638525334921
341993.486517178,-0.8845979111119338,8.817087891022517,-0.9010985510364702
341993.491461026,-0.581461145762572,9.02195194596011,-0.9726420746883804
341993.496404874,-0.270243553264178,9.208457223531548,-1.0268132595104056
341993.501348721,-0.0722828055708439,9.413469408034674,-1.0981348625542011
341993.506292569,-0.1588199277105607,9.651227372208854,-1.0652027767957266
341993.511205899,-0.3136377115709712,9.85596385204393,-0.9587535740039852
341993.516149747,-0.4498689642185601,10.04864185338546,-0.8544720917271323
341993.521093594,-0.6099029322976621,10.29114283057101,-0.7094012353580117
341993.526006924,-0.7399791395851694,10.557207420896622,-0.5558430041943041
341993.530950772,-0.8150126670164617,10.795413260891516,-0.3682560168773393
341993.53589462,-0.8400505926598066,11.049024205802242,-0.1447181464486772
341993.540838467,-0.8449059072657386,11.26385919061472,0.1288582905680536
341993.545782315,-0.9174845009371244,11.368745889332764,0.5085804291679275
341993.550726163,-1.1116457981347727,11.411851778010972,0.93893465135882
341993.555639493,-1.3290424228283058,11.526349994848708,1.234686422811006
341993.56058334,-1.6030278999831509,11.862739668014807,1.3347143868171891
341993.565527188,-2.0036095219128907,12.482746653717308,1.2036747203657958
341993.570471036,-2.4330000030850467,13.250193931808989,0.79849562571948
341993.575384366,-2.662440282964506,13.857611557540812,0.2160361611823346
341993.580328213,-2.5655243336482703,14.186362908928816,-0.4200302276338649
341993.585272061,-2.230232959918266,14.345057908277315,-0.9805168185858466
341993.590215909,-1.7595628664871978,14.383522481338018,-1.3378650389024906
341993.595159756,-1.0718184158373023,14.262655182110612,-1.4755290697434609
341993.600103604,-0.2137220859158696,14.06495386888169,-1.4680560736705497
341993.605047452,0.7060438218638598,13.839092627786696,-1.294614164702677
341993.609960782,1.7019393982901616,13.575614008074972,-0.9507141546739176
341993.614904629,2.714904644582448,13.305738428077364,-0.4542228774974225
341993.619848477,3.413620874002397,13.14021685115238,0.1350449490136024
341993.624792325,3.276501514034412,13.159892074849791,0.8088822646626677
341993.629736172,2.3192187814220384,13.267563935734056,1.5555615879304112
341993.634649503,1.1715303801340435,13.381081734542969,2.297533555545831
341993.63959335,0.3335726618641997,13.454218129934617,2.97369404179012
341993.644537198,-0.1370424840597849,13.371566350546985,3.610221856631919
341993.649481045,-0.3585340267734822,13.15133744593694,4.256867930114544
341993.654424893,-0.3718429438928947,12.873238905192272,4.86177500426429
341993.659368741,-0.2631721471392324,12.54732431220519,5.306951687830815
341993.664312588,-0.2649124919017518,12.148806126868813,5.545673358270391
