Time (s),X (rad/s),Y (rad/s),Z (rad/s)
87277.410847915,-0.0425109999999999,-0.038681,0.62381
87277.415791763,0.0299219999999999,-0.099396,0.59079
87277.420705093,0.101303,-0.170776,0.543915
87277.425648941,0.168411,-0.245346,0.487457
87277.430592789,0.231262,-0.318848,0.424606
87277.435506119,0.289856,-0.384888,0.361755
87277.440449966,0.336716,-0.451996,0.299973
87277.445393814,0.371872,-0.524445,0.241379
87277.450337662,0.39212,-0.605392,0.183853
87277.455281509,0.398514,-0.691681,0.125275
87277.460225357,0.398514,-0.76413,0.066681
87277.465138687,0.387848,-0.806732,0.0102229999999999
87277.470082535,0.369751,-0.829102,-0.041977
87277.475026382,0.333527,-0.84082,-0.082458
87277.47997023,0.280258,-0.84935,-0.106964
87277.484914078,0.211014,-0.855743,-0.125076
87277.489857925,0.134323,-0.855743,-0.139984
87277.494801773,0.059753,-0.852539,-0.147446
87277.499715103,-0.0148159999999999,-0.847214,-0.150635
87277.504658951,-0.085129,-0.842957,-0.151703
87277.509602798,-0.145844,-0.851471,-0.158096
87277.514546646,-0.19165,-0.877045,-0.163422
87277.519459976,-0.219345,-0.914322,-0.169815
87277.524403824,-0.22467,-0.953735,-0.178329
87277.529347671,-0.210831,-0.983566,-0.190048
87277.534291519,-0.181,-1.00914,-0.206024
87277.539235367,-0.140518,-1.03363,-0.219879
87277.544179214,-0.080856,-1.058136,-0.232666
87277.554036392,0.038452,-1.086899,-0.258224
87277.55898024,0.104492,-1.084763,-0.26355
87277.563924087,0.172668,-1.073044,-0.26355
87277.568867935,0.242981,-1.052811,-0.260361
87277.573781265,0.315414,-1.027237,-0.245438
87277.578725113,0.384659,-1.00061,-0.227341
87277.583638443,0.445374,-0.975052,-0.206024
87277.58858229,0.49118,-0.944153,-0.179398
87277.593526138,0.516754,-0.906876,-0.153824
87277.598439468,0.518875,-0.868515,-0.132523
87277.603413833,0.495453,-0.845078,-0.121872
87277.608357681,0.452835,-0.814194,-0.12294
87277.613301529,0.402771,-0.769455,-0.132523
87277.618245376,0.354828,-0.726837,-0.147446
87277.623158706,0.304764,-0.694885,-0.165543
87277.628102554,0.242981,-0.68103,-0.182587
87277.633046402,0.169479,-0.687424,-0.201767
87277.637990249,0.09491,-0.711929,-0.219879
87277.642934097,0.0214079999999999,-0.753464,-0.243317
87277.647877945,-0.049973,-0.801407,-0.272079
87277.652791275,-0.111755,-0.853607,-0.29657
87277.657735123,-0.157562,-0.905807,-0.31575
87277.66267897,-0.190582,-0.94841,-0.331726
87277.667622818,-0.210831,-0.988892,-0.343445
87277.672536148,-0.221481,-1.020859,-0.353043
87277.677479996,-0.215088,-1.03363,-0.366882
87277.682423843,-0.189514,-1.027237,-0.377533
87277.687367691,-0.14798,-0.999542,-0.384995
87277.692311539,-0.10643,-0.953735,-0.392456
87277.697255386,-0.070206,-0.897278,-0.397781
87277.702199234,-0.044647,-0.822708,-0.399902
87277.707112564,-0.030792,-0.720444,-0.402039
87277.712056412,-0.020142,-0.571304,-0.394577
87277.717000259,-0.013748,-0.376373,-0.36795
87277.721944107,-0.018005,-0.153732,-0.318954
87277.726887955,-0.040375,0.068909,-0.24971
87277.731801285,-0.094711,0.280899,-0.163422
87277.736745132,-0.192719,0.479034,-0.0558319999999999
87277.74168898,-0.33226,0.629242,0.070938
87277.746632828,-0.488861,0.668655,0.197708
87277.751546158,-0.629471,0.568527,0.291443
87277.756490005,-0.72641,0.427902,0.359619
87277.761433853,-0.774353,0.370377,0.436325
87277.766377701,-0.790329,0.392746,0.51622
87277.771321548,-0.777542,0.414062,0.592926
87277.776265396,-0.730667,0.398087,0.663223
87277.781178726,-0.648651,0.357605,0.727142
87277.786122574,-0.535736,0.334167,0.788925
87277.791066421,-0.412155,0.365051,0.843262
87277.795979751,-0.276871,0.436432,0.890121
87277.800923599,-0.136261,0.518448,0.925278
87277.805867447,0.0150149999999999,0.573853,0.939133
87277.810811294,0.169479,0.551483,0.918884
87277.815755142,0.3069,0.455597,0.874146
87277.82069899,0.401703,0.357605,0.826218
87277.82561232,0.45816,0.301147,0.781464
87277.830556167,0.500778,0.262787,0.740997
87277.835469498,0.543381,0.221252,0.693054
87277.840413345,0.580673,0.178635,0.637665
87277.845357193,0.603043,0.14241,0.569489
87277.85030104,0.601974,0.113647,0.493851
87277.855244888,0.57428,0.085953,0.39798
87277.860158218,0.522079,0.050797,0.280792
87277.865102066,0.450699,0.000732,0.143372
87277.870045914,0.364426,-0.06424,0.0006259999999999
87277.874989761,0.277069,-0.130295,-0.120804
87277.879933609,0.190781,-0.184616,-0.199631
87277.884877456,0.111954,-0.23468,-0.23053
87277.889821304,0.040573,-0.291153,-0.261429
87277.894765152,-0.029724,-0.363586,-0.295517
87277.899678482,-0.090454,-0.431763,-0.320007
87277.90462233,-0.131989,-0.482895,-0.337051
87277.909566177,-0.152237,-0.520172,-0.356232
87277.914510025,-0.146912,-0.553207,-0.369019
87277.919453873,-0.118149,-0.578766,-0.37114
87277.924367203,-0.075531,-0.600067,-0.362625
87277.92931105,-0.0126799999999999,-0.611786,-0.342377
87277.934254898,0.06189,-0.612854,-0.30191
87277.939168228,0.142838,-0.596878,-0.246506
87277.944112076,0.23233,-0.574509,-0.180466
87277.949055923,0.330338,-0.555328,-0.11441
87277.953999771,0.430466,-0.540421,-0.052628
87277.958943619,0.522079,-0.540421,-0.0110929999999999
87277.963856949,0.595581,-0.558533,-0.0014949999999999
87277.968800796,0.652039,-0.571304,-0.003632
87277.973744644,0.694656,-0.574509,0.008087
87277.978688492,0.726608,-0.586227,0.015549
87277.983632339,0.746841,-0.610733,0.013412
87277.988576187,0.74472,-0.638428,0.014481
87277.993520035,0.730865,-0.652267,0.015549
87277.998463882,0.7117,-0.659729,0.018738
87278.00340773,0.688263,-0.659729,0.015549
87278.008351578,0.662689,-0.644821,0.013412
87278.013264908,0.631805,-0.625641,0.016617
87278.018208755,0.59877,-0.601135,0.01767
87278.023122085,0.568954,-0.572372,0.02301
87278.028065933,0.536987,-0.540421,0.030457
87278.033009781,0.500778,-0.520172,0.041107
87278.042897476,0.427277,-0.496735,0.063477
87278.047841324,0.389984,-0.486084,0.073074
87278.052754654,0.35376,-0.483963,0.082657
87278.057698501,0.326065,-0.486084,0.091187
87278.062642349,0.301575,-0.489288,0.095444
87278.067586197,0.284531,-0.493546,0.094376
87278.072499527,0.270676,-0.495682,0.08905
87278.077443374,0.262146,-0.493546,0.084793
87278.08241774,0.256821,-0.489288,0.076263
87278.08733107,0.257889,-0.486084,0.063477
87278.092274917,0.260025,-0.480759,0.047501
87278.097188248,0.261093,-0.473312,0.032593
87278.102132095,0.266418,-0.466919,0.011292
87278.107075943,0.280258,-0.461594,-0.013214
87278.11201979,0.296249,-0.454132,-0.03772
87278.116963638,0.317551,-0.450943,-0.064346
87278.121907486,0.33992,-0.453064,-0.08992
87278.126820816,0.356964,-0.463715,-0.115479
87278.131764664,0.370804,-0.482895,-0.145309
87278.136708511,0.382523,-0.502075,-0.176208
87278.141652359,0.389984,-0.524445,-0.209229
87278.146596206,0.393173,-0.550003,-0.246506
87278.151509537,0.391052,-0.575577,-0.285919
87278.156453384,0.389984,-0.599014,-0.326401
87278.161397232,0.383591,-0.622437,-0.364746
87278.16634108,0.377197,-0.644821,-0.410553
87278.171284927,0.366547,-0.667191,-0.459564
87278.176228775,0.354828,-0.688492,-0.505371
87278.181142105,0.352707,-0.711929,-0.55011
87278.186085953,0.362289,-0.74176,-0.590591
87278.1910298,0.394241,-0.77478,-0.62468
87278.195973648,0.450699,-0.804611,-0.647049
87278.200917496,0.547638,-0.834427,-0.659836
87278.205861343,0.680801,-0.868515,-0.663025
87278.210774673,0.838455,-0.902603,-0.660904
87278.215718521,1.009964,-0.944153,-0.659836
87278.220662369,1.168686,-0.986771,-0.681137
87278.225606216,1.296524,-1.030441,-0.708832
87278.230550064,1.394531,-1.067719,-0.732269
87278.235463394,1.456314,-1.107132,-0.764221
87278.240407242,1.495728,-1.157211,-0.798309
87278.245351089,1.509583,-1.20195,-0.823883
87278.250294937,1.504257,-1.263733,-0.843063
87278.255238785,1.484009,-1.32019,-0.854782
87278.260152115,1.449921,-1.369186,-0.863297
87278.265095962,1.400925,-1.411804,-0.860107
87278.27003981,1.330612,-1.451218,-0.846252
87278.274983658,1.241135,-1.490631,-0.822815
87278.279927505,1.12822,-1.528976,-0.794052
87278.284871353,0.997192,-1.565201,-0.763168
87278.289845718,0.858704,-1.58757,-0.728012
87278.294789566,0.718094,-1.580109,-0.697113
87278.299733414,0.570007,-1.519394,-0.659836
87278.304646744,0.4006349999999999,-1.441635,-0.608704
87278.309590591,0.195038,-1.38623,-0.542648
87278.314534439,-0.0499729999999999,-1.337234,-0.468079
87278.319447769,-0.317352,-1.272247,-0.389252
87278.324391617,-0.56662,-1.189163,-0.309357
87278.329335464,-0.785004,-1.102875,-0.234787
87278.34413649,-1.196198,-0.993149,-0.010025
87278.349080337,-1.227081,-0.98143,0.060287
87278.354024185,-1.216431,-0.931366,0.129532
87278.358968033,-1.194061,-0.835495,0.187057
87278.36391188,-1.17276,-0.717255,0.22966
87278.368855728,-1.140793,-0.617111,0.263748
87278.373769058,-1.091797,-0.523376,0.291443
87278.378712906,-1.020432,-0.418976,0.318085
87278.383656753,-0.930939,-0.310318,0.345779
87278.388570083,-0.831879,-0.204865,0.374542
87278.393513931,-0.73494,-0.096207,0.404373
87278.398457779,-0.649719,-0.002457,0.432068
87278.403401626,-0.573013,0.078506,0.452301
87278.408345474,-0.510162,0.148804,0.462952
87278.413258804,-0.460098,0.207397,0.471481
87278.418202652,-0.412155,0.255341,0.476807
87278.423115982,-0.355698,0.300079,0.479996
87278.42805983,-0.297104,0.344818,0.4832
87278.433003677,-0.250244,0.379974,0.485321
87278.437947525,-0.212952,0.392746,0.491714
87278.442891373,-0.182068,0.381042,0.492783
87278.447804703,-0.15863,0.345886,0.490646
87278.45274855,-0.13945,0.292618,0.485321
87278.457722915,-0.122406,0.232971,0.473602
87278.462666763,-0.104294,0.162659,0.454437
87278.467610611,-0.086182,0.078506,0.429932
87278.472554458,-0.065948,-0.0088499999999999,0.399048
87278.477498306,-0.042511,-0.095139,0.36496
87278.482442154,-0.019073,-0.180359,0.326599
87278.487386001,0.003296,-0.26239,0.283997
87278.492329849,0.022476,-0.333755,0.237122
87278.497273697,0.038452,-0.393417,0.191315
87278.502217544,0.045898,-0.440277,0.142319
87278.507161392,0.049103,-0.473312,0.093307
87278.512074722,0.040573,-0.485031,0.054962
87278.51701857,0.02034,-0.475433,0.025131
87278.521962417,-0.009491,-0.454132,0.001694
87278.526906265,-0.049973,-0.432831,-0.01535
87278.531819595,-0.091507,-0.404068,-0.026001
87278.536763443,-0.138382,-0.372101,-0.031326
87278.54170729,-0.178864,-0.343338,-0.02919
87278.546651138,-0.217209,-0.320969,-0.019608
87278.551594986,-0.248108,-0.311386,-0.006821
87278.556538833,-0.263016,-0.314575,0.0048979999999999
87278.561452164,-0.255569,-0.331619,0.015549
87278.566396011,-0.226807,-0.357193,0.025131
87278.571339859,-0.171402,-0.379562,0.02301
87278.576283706,-0.094711,-0.399796,0.015549
87278.581227554,-0.002029,-0.416855,0.00383
87278.586140884,0.104492,-0.431763,-0.010025
87278.591084732,0.219543,-0.441345,-0.020676
87278.59602858,0.328201,-0.4552,-0.03772
87278.600972427,0.421936,-0.466919,-0.052628
87278.605916275,0.498642,-0.478638,-0.059021
87278.610860123,0.563629,-0.496735,-0.064346
87278.615773453,0.615814,-0.520172,-0.072876
87278.6207173,0.647781,-0.540421,-0.077133
87278.625661148,0.654175,-0.570251,-0.077133
87278.630604996,0.644577,-0.593674,-0.076065
87278.635548843,0.623276,-0.608597,-0.07074
87278.640462173,0.590256,-0.609665,-0.061157
87278.645406021,0.539124,-0.610733,-0.050507
87278.650349869,0.46669,-0.62883,-0.03772
87278.655263199,0.380402,-0.64801,-0.034515
87278.660176529,0.297302,-0.653336,-0.043045
87278.665089859,0.22168,-0.645874,-0.053696
87278.670033706,0.148163,-0.617111,-0.064346
87278.674977554,0.066147,-0.587296,-0.08139
87278.679921402,-0.02121,-0.561722,-0.095245
87278.684834732,-0.109619,-0.546814,-0.11441
87278.689809097,-0.204437,-0.539352,-0.138916
87278.694752945,-0.305634,-0.535095,-0.161285
87278.699696792,-0.404709,-0.538284,-0.182587
87278.70464064,-0.49205,-0.555328,-0.201767
87278.709584488,-0.563431,-0.58197,-0.222015
87278.714528335,-0.615631,-0.606461,-0.242249
87278.719441665,-0.643326,-0.626709,-0.259293
87278.724385513,-0.653976,-0.641617,-0.276337
87278.729329361,-0.646515,-0.650146,-0.285919
87278.734273208,-0.629471,-0.654404,-0.29657
87278.739186539,-0.600708,-0.660797,-0.300842
87278.744130386,-0.560226,-0.667191,-0.293381
87278.749074234,-0.489929,-0.675705,-0.284851
87278.754018081,-0.389786,-0.673569,-0.2742
87278.758961929,-0.26622,-0.642685,-0.273148
87278.763875259,-0.145844,-0.591553,-0.278473
87278.768819107,-0.0499729999999999,-0.532959,-0.28273
87278.773762955,0.016083,-0.474365,-0.28273
87278.778706802,0.051224,-0.412582,-0.285919
87278.78365065,0.055496,-0.325241,-0.284851
87278.78856398,0.038452,-0.20166,-0.272079
87278.793507828,0.008621,-0.048264,-0.250763
87278.798451675,-0.022278,0.125366,-0.227341
87278.803395523,-0.044647,0.285156,-0.191116
87278.808339371,-0.062759,0.424713,-0.135727
87278.813283218,-0.084061,0.548279,-0.0558319999999999
87278.818227066,-0.100037,0.658005,0.037918
87278.823140396,-0.094711,0.760269,0.136993
87278.828084244,-0.074463,0.855072,0.236053
87278.833028091,-0.058487,0.937103,0.332993
87278.837971939,-0.053162,1.00528,0.431
87278.842915787,-0.057419,1.036179,0.531128
87278.847829117,-0.060623,1.025528,0.628067
87278.852772964,-0.055298,0.995697,0.715424
87278.857686294,-0.045715,0.975449,0.786804
87278.862630142,-0.028671,0.970123,0.837936
87278.86757399,-0.0009609999999999,0.988235,0.872025
87278.872517837,0.041641,1.009537,0.893326
87278.877431167,0.099167,0.999954,0.894394
87278.882405533,0.162018,0.927521,0.860306
87278.88734938,0.220612,0.811401,0.805969
87278.89226271,0.268539,0.703812,0.748444
87278.897206558,0.3069,0.624985,0.680267
87278.902150406,0.332458,0.557877,0.615295
87278.907094253,0.33992,0.476913,0.54924
87278.912038101,0.338852,0.386368,0.477875
87278.916981949,0.330338,0.293686,0.405426
87278.921925796,0.319672,0.21698,0.331924
87278.926839126,0.29837,0.158401,0.256302
87278.931782974,0.267487,0.120041,0.181732
87278.936726822,0.227005,0.084885,0.106094
87278.941670669,0.176926,0.048676,0.030457
87278.946614517,0.121536,0.012451,-0.041977
87278.951558365,0.065079,-0.025894,-0.113358
87278.956471695,0.01181,-0.066376,-0.174072
87278.961385025,-0.038254,-0.1026,-0.213486
87278.966328873,-0.080856,-0.136688,-0.228394
87278.97127272,-0.112823,-0.173965,-0.240112
87278.976216568,-0.126663,-0.22403,-0.247574
87278.981160415,-0.117081,-0.264511,-0.250763
87278.986104263,-0.081924,-0.28688,-0.255035
87278.991017593,-0.02121,-0.287949,-0.258224
87278.995930923,0.057617,-0.27623,-0.260361
87279.000905289,0.142838,-0.268768,-0.250763
87279.005849136,0.227005,-0.265579,-0.23053
87279.010792984,0.29837,-0.270905,-0.196442
87279.015736831,0.352707,-0.281555,-0.153824
87279.020680679,0.384659,-0.29541,-0.105896
87279.025624527,0.396378,-0.310318,-0.0451809999999999
87279.030568374,0.394241,-0.333755,0.013412
87279.035481705,0.38147,-0.367844,0.049637
87279.040425552,0.369751,-0.389145,0.063477
87279.0453694,0.363358,-0.391281,0.073074
87279.050313248,0.359085,-0.385956,0.086914
87279.055257095,0.351639,-0.38063,0.096512
87279.060170425,0.344177,-0.377426,0.098633
87279.065114273,0.338852,-0.368912,0.101837
87279.070058121,0.330338,-0.357193,0.099701
87279.075001968,0.317551,-0.344406,0.097565
87279.079945816,0.303696,-0.32843,0.094376
87279.084859146,0.295181,-0.318848,0.092239
87279.089802994,0.290909,-0.307129,0.090118
87279.094746841,0.291977,-0.301804,0.093307
87279.099690689,0.293045,-0.296478,0.098633
87279.104634537,0.300507,-0.291153,0.103958
87279.109578384,0.3069,-0.287949,0.11142
87279.114522232,0.313293,-0.28688,0.117813
87279.11946608,0.317551,-0.283691,0.125275
87279.12437941,0.323944,-0.277298,0.134857
87279.129323257,0.326065,-0.269836,0.146576
87279.134267105,0.327133,-0.265579,0.157227
87279.139210953,0.322876,-0.265579,0.164688
87279.144124283,0.32074,-0.27623,0.166809
87279.14906813,0.32074,-0.289017,0.166809
87279.154011978,0.319672,-0.297531,0.160416
87279.158955826,0.319672,-0.301804,0.152969
87279.163869156,0.315414,-0.303925,0.142319
87279.168813003,0.310089,-0.303925,0.127396
87279.173756851,0.3069,-0.299667,0.115677
87279.178700699,0.304764,-0.293274,0.101837
87279.183644546,0.3069,-0.283691,0.080521
87279.188588394,0.313293,-0.273041,0.057098
87279.193532242,0.322876,-0.259186,0.031525
87279.198445572,0.335663,-0.246399,-0.0004269999999999
87279.203389419,0.35376,-0.228302,-0.034515
87279.208302749,0.376129,-0.217636,-0.061157
87279.213246597,0.401703,-0.21019,-0.090973
87279.218190445,0.431534,-0.204865,-0.126129
87279.223103775,0.45816,-0.20166,-0.161285
87279.228047623,0.48053,-0.194214,-0.192184
87279.23299147,0.494385,-0.182495,-0.219879
87279.237965835,0.500778,-0.171829,-0.248642
87279.242879165,0.500778,-0.159058,-0.278473
87279.247823013,0.496506,-0.144135,-0.305099
87279.252736343,0.481598,-0.133484,-0.330658
87279.257680191,0.45816,-0.130295,-0.356232
87279.262624039,0.431534,-0.134552,-0.379669
87279.267567886,0.401703,-0.146271,-0.397781
87279.272542251,0.371872,-0.169708,-0.406296
87279.277455581,0.350571,-0.20166,-0.407364
87279.282368912,0.351639,-0.249603,-0.403107
87279.287312759,0.384659,-0.298599,-0.397781
87279.292287124,0.457092,-0.315643,-0.402039
87279.297230972,0.552963,-0.294342,-0.429733
87279.302144302,0.663757,-0.273041,-0.479797
87279.30708815,0.76709,-0.270905,-0.537323
87279.312031998,0.851242,-0.287949,-0.596985
87279.316945328,0.905579,-0.322037,-0.656631
87279.321889175,0.925812,-0.372101,-0.717361
87279.326802505,0.924744,-0.443481,-0.767426
87279.331746353,0.892792,-0.52124,-0.812164
87279.336690201,0.836334,-0.606461,-0.853714
87279.341634048,0.776672,-0.682098,-0.892059
87279.346577896,0.724472,-0.739624,-0.926147
87279.351521744,0.674408,-0.785431,-0.953842
87279.356435074,0.620087,-0.819519,-0.966629
87279.361378921,0.580673,-0.846146,-0.969818
87279.366322769,0.568954,-0.879166,-0.965561
87279.371297134,0.587051,-0.918594,-0.95491
87279.376210464,0.622208,-0.959061,-0.931473
87279.381123794,0.669083,-0.997421,-0.892059
87279.38609816,0.730865,-1.045349,-0.839859
87279.39101149,0.794785,-1.102875,-0.781265
87279.395955337,0.845917,-1.179581,-0.708832
87279.400899185,0.886398,-1.258408,-0.619354
87279.405843033,0.902374,-1.306351,-0.52774
87279.41078688,0.889587,-1.297821,-0.454239
87279.41570021,0.844849,-1.255203,-0.387131
87279.420644058,0.76709,-1.189163,-0.32428
87279.425587906,0.654175,-1.105011,-0.271011
87279.430531753,0.507172,-0.998489,-0.228394
87279.435445083,0.315414,-0.84935,-0.212418
87279.440388931,0.0757289999999999,-0.68103,-0.214554
87279.445332779,-0.205505,-0.531891,-0.210297
87279.450276626,-0.518692,-0.433899,-0.193253
87279.455220474,-0.8350679999999999,-0.398743,-0.171936
87279.460164322,-1.101379,-0.399796,-0.160217
87279.465077652,-1.278214,-0.384888,-0.134659
87279.470021499,-1.385803,-0.338013,-0.088852
87279.474965347,-1.451859,-0.279434,-0.032394
87279.479909195,-1.489136,-0.242142,0.028336
87279.484853042,-1.505127,-0.221909,0.093307
87279.489766373,-1.494461,-0.198471,0.16362
87279.49471022,-1.462509,-0.15799,0.230728
87279.499654068,-1.415634,-0.107925,0.293579
87279.504597915,-1.363434,-0.059982,0.354294
87279.509541763,-1.303787,-0.0216369999999999,0.416092
87279.514485611,-1.231354,0.008194,0.477875
87279.519429458,-1.149323,0.030563,0.532196
87279.524342789,-1.056641,0.046539,0.581207
87279.529286636,-0.955444,0.068909,0.624878
87279.534230484,-0.84465,0.110458,0.660034
87279.539143814,-0.718948,0.16478,0.690918
87279.544118179,-0.587921,0.220184,0.711166
87279.549062027,-0.461166,0.274506,0.720749
87279.554005874,-0.349304,0.319244,0.715424
87279.558949722,-0.250244,0.344818,0.696243
87279.56389357,-0.149033,0.345886,0.670685
87279.5688069,-0.0403749999999999,0.334167,0.637665
87279.573750748,0.066147,0.318192,0.596115
87279.578694595,0.167343,0.305405,0.548172
87279.583638443,0.258957,0.297943,0.501312
87279.58858229,0.334595,0.283035,0.45018
87279.593526138,0.393173,0.256393,0.394775
87279.598469986,0.432602,0.212723,0.341522
87279.603413833,0.456024,0.161591,0.286118
87279.608357681,0.465622,0.113647,0.227539
87279.613240494,0.461365,0.07637,0.170013
87279.618184341,0.443253,0.042282,0.119949
87279.623097671,0.41449,0.0145869999999999,0.0784
87279.628041519,0.374008,-0.006714,0.041107
87279.632985367,0.32074,-0.020569,0.002762
87279.637929214,0.255768,-0.033356,-0.033463
87279.642873062,0.182251,-0.0504,-0.066483
87279.64781691,0.10556,-0.071701,-0.095245
87279.652760757,0.027802,-0.100464,-0.121872
87279.657674087,-0.044647,-0.134552,-0.147446
87279.662617935,-0.109619,-0.17717,-0.17514
87279.667561783,-0.165024,-0.23468,-0.207092
87279.67250563,-0.210831,-0.300735,-0.239059
87279.67741896,-0.242783,-0.372101,-0.2742
87279.682393326,-0.264084,-0.44455,-0.30191
87279.687306656,-0.273682,-0.508453,-0.327469
87279.692250503,-0.279007,-0.567047,-0.351974
87279.697163833,-0.277939,-0.623505,-0.365814
87279.702107681,-0.263016,-0.675705,-0.37114
87279.707051529,-0.227875,-0.717255,-0.374344
87279.711995376,-0.161819,-0.73642,-0.370087
87279.716939224,-0.06488,-0.72258,-0.363693
87279.721883072,0.0608219999999999,-0.679962,-0.34877
87279.726796402,0.2067569999999999,-0.611786,-0.317886
87279.731740249,0.355896,-0.51059,-0.278473
87279.736684097,0.487991,-0.407257,-0.229462
87279.741627945,0.579605,-0.323105,-0.178329
87279.746571792,0.612625,-0.271973,-0.124008
87279.75151564,0.590256,-0.259186,-0.073929
87279.75642897,0.531662,-0.271973,-0.020676
87279.761372818,0.463486,-0.275162,0.040054
87279.766316665,0.388916,-0.229355,0.103958
87279.771260513,0.324997,-0.137741,0.154037
87279.776204361,0.266418,-0.057846,0.175339
87279.781148208,0.211014,-0.0184329999999999,0.179596
87279.786092056,0.149231,0.0060579999999999,0.17746
87279.791035904,0.076797,0.011383,0.165741
87279.795979751,0.0011599999999999,-0.015244,0.139114
87279.800893081,-0.071274,-0.070633,0.096512
87279.805836929,-0.13945,-0.138809,0.052826
87279.810780777,-0.200165,-0.19101,0.0059659999999999
87279.815694107,-0.248108,-0.231491,-0.043045
87279.820637955,-0.284332,-0.275162,-0.083527
87279.825581802,-0.304565,-0.323105,-0.1218719999999999
87279.83052565,-0.302444,-0.362518,-0.161285
87279.83543898,-0.279007,-0.377426,-0.195374
87279.840382828,-0.248108,-0.372101,-0.218811
87279.845326675,-0.221481,-0.359329,-0.234787
87279.850270523,-0.210831,-0.331619,-0.256104
87279.855214371,-0.217209,-0.290085,-0.265686
87279.860127701,-0.234253,-0.233627,-0.264618
87279.865071548,-0.25769,-0.147339,-0.251831
87279.870015396,-0.28006,-0.0365449999999999,-0.225204
87279.874959244,-0.306702,0.072113,-0.190048
87279.879903091,-0.347183,0.178635,-0.145309
87279.884846939,-0.40683,0.289429,-0.078201
87279.889760269,-0.487793,0.414062,0.020874
87279.894704117,-0.581543,0.532303,0.143372
87279.899647964,-0.663559,0.606873,0.269073
87279.904561294,-0.707245,0.643097,0.362823
87279.909505142,-0.691254,0.694229,0.426743
87279.91444899,-0.630539,0.7901,0.491714
87279.919392837,-0.548508,0.907272,0.560959
87279.924336685,-0.451569,1.001022,0.638733
87279.929280533,-0.331192,1.053223,0.703705
87279.93422438,-0.190582,1.080917,0.756973
87279.939168228,-0.046768,1.126724,0.803848
87279.944112076,0.079987,1.186371,0.838989
87279.949025406,0.188644,1.244965,0.867752
87279.953999771,0.293045,1.289703,0.893326
87279.958913101,0.398514,1.311005,0.909302
87279.963856949,0.49971,1.303558,0.909302
87279.968770279,0.592392,1.26947,0.893326
87279.973744644,0.672287,1.192764,0.867752
87279.978657974,0.733002,1.089432,0.850708
87279.983601822,0.774551,0.998886,0.836868
87279.988545669,0.793716,0.928589,0.808105
87279.993489517,0.794785,0.84549,0.774017
87279.998402847,0.781998,0.742157,0.720749
87280.003346695,0.756439,0.635635,0.650436
87280.008290542,0.719147,0.550415,0.56842
87280.01323439,0.672287,0.489685,0.489594
87280.018178238,0.619019,0.435364,0.405426
87280.023091568,0.548706,0.37677,0.319153
87280.028035415,0.459229,0.313919,0.231796
87280.032979263,0.355896,0.250015,0.135925
87280.037923111,0.249374,0.17012,0.0347139999999999
87280.042866958,0.142838,0.078506,-0.0622249999999999
87280.047810806,0.045898,0.0028689999999999,-0.14212
87280.052724136,-0.042511,-0.036545,-0.179398
87280.057667984,-0.118149,-0.067444,-0.199631
87280.062611831,-0.185257,-0.122833,-0.231598
87280.067555679,-0.240646,-0.188873,-0.260361
87280.072469009,-0.284332,-0.242142,-0.279526
87280.077443374,-0.30777,-0.274109,-0.285919
87280.082387222,-0.316284,-0.291153,-0.286987
87280.087300552,-0.312027,-0.300735,-0.278473
87280.092274917,-0.300308,-0.306061,-0.258224
87280.097218765,-0.284332,-0.306061,-0.234787
87280.102162613,-0.263016,-0.297531,-0.204971
87280.10710646,-0.236389,-0.280487,-0.168747
87280.11201979,-0.201233,-0.261322,-0.130402
87280.116963638,-0.157562,-0.245346,-0.088852
87280.121907486,-0.098969,-0.215515,-0.049438
87280.126820816,-0.024399,-0.162247,-0.006821
87280.131764664,0.062943,-0.1015319999999999,0.03685
87280.136708511,0.155624,-0.0397489999999999,0.076263
87280.141621841,0.24617,0.0135189999999999,0.110352
87280.146565689,0.33139,0.063583,0.139114
87280.151509537,0.410233,0.09874,0.168945
87280.156422867,0.474136,0.124313,0.199844
87280.161366714,0.522079,0.139221,0.226471
87280.166310562,0.556168,0.14241,0.255234
87280.17125441,0.571075,0.140289,0.28186
87280.176198257,0.573212,0.132828,0.302109
87280.181111587,0.566818,0.130692,0.320206
87280.186085953,0.549774,0.139221,0.331924
87280.1910298,0.527405,0.158401,0.341522
87280.195973648,0.500778,0.18396,0.352173
87280.200917496,0.469879,0.21698,0.35643
87280.205861343,0.437927,0.244675,0.354294
87280.210805191,0.402771,0.268112,0.353241
87280.215718521,0.363358,0.287292,0.351105
87280.220662369,0.32074,0.300079,0.347916
87280.225606216,0.271744,0.311798,0.342575
87280.230550064,0.222733,0.318192,0.33725
87280.235463394,0.18013,0.312866,0.328735
87280.240407242,0.140717,0.299011,0.320206
87280.245351089,0.10556,0.284103,0.308487
87280.250294937,0.077866,0.265991,0.29039
87280.255238785,0.065079,0.246811,0.274399
87280.260152115,0.069336,0.220184,0.260559
87280.265095962,0.079987,0.178635,0.242447
87280.27003981,0.098099,0.129639,0.214752
87280.274983658,0.120468,0.077438,0.180664
87280.279927505,0.146042,0.022049,0.142319
87280.284840835,0.173737,-0.0312189999999999,0.102905
87280.289784683,0.195038,-0.091934,0.061356
87280.294728531,0.209961,-0.15799,0.011292
87280.299672378,0.21315,-0.219772,-0.040909
87280.304616226,0.209961,-0.280487,-0.092041
87280.309560074,0.202499,-0.339081,-0.143173
