Time (s),X (µT),Y (µT),Z (µT)
87245.011455303,8.530174556851856,-36.166990933965785,14.350002618879431
87245.016399151,8.33649045255151,-35.80486929146017,14.345857542319948
87245.021342998,8.142806387427957,-35.44274772220148,14.341712466598892
87245.026286846,7.949122283127611,-35.08062607969587,14.337567390039409
87245.031200176,8.26774707962425,-35.046539611596515,14.180367667779969
87245.036144024,8.645099924992108,-35.0484150259895,14.00519501537197
87245.041087871,9.022452694032204,-35.05029044000313,13.830022398396428
87245.046031719,9.399805539400065,-35.052165854396115,13.65484974598843
87245.050975567,9.320350432832402,-35.65412103175666,13.340176851049584
87245.055888897,9.146522642402426,-36.37697612122819,12.998477050268592
87245.060832744,8.971615196691703,-37.10432090888108,12.654654930648762
87245.065776592,8.796707715602164,-37.83166584365519,12.310832741483472
87245.070750957,8.319675034772864,-37.73637000214469,12.74980180010824
87245.075664287,7.748565778743702,-37.36768391724643,13.44393068989757
87245.080608135,7.17390921116097,-36.99670782497254,14.1423709989196
87245.085521465,6.602799955131807,-36.62802174007428,14.836499888708932
87245.09049583,6.867017403634387,-36.61645912217538,14.856818445224416
87245.095439678,7.5330178349099155,-36.77817363286252,14.55022077082634
87245.100383526,8.199018266185444,-36.93988814354965,14.243623096428262
87245.105327373,8.865018562748007,-37.10160262152654,13.937025484046185
87245.110240703,9.47474678667694,-37.24509681744349,13.656259180544732
87245.115184551,9.084483440675529,-37.05806362886456,13.834422805062294
87245.120097881,8.696629160809092,-36.87218498202096,14.011486638993045
87245.125041729,8.30636581480768,-36.68515179344202,14.189650263510602
87245.129985576,7.966098751409481,-36.4826684474173,14.336610223708652
87245.134929424,8.154363072119931,-36.11685437611211,14.153703188056054
87245.139842754,8.341465251409481,-35.75329844741731,13.971925223708652
87245.144786602,8.529729572119932,-35.38748437611211,13.789018188056057
87245.149730449,8.736554309421457,-35.08966229822102,13.606905194478037
87245.154674297,9.125271848734716,-35.45816208548954,13.432573426846853
87245.159618145,9.513989388047971,-35.82666187275806,13.258241659215672
87245.164531475,9.900307403374091,-36.19288693869456,13.084986028408393
87245.169475323,10.1711563518959,-36.52930625225819,12.957042504816537
87245.17441917,9.19596890750772,-36.52658989165387,13.31948781506966
87245.179393535,8.214761703521836,-36.52385676315748,13.684170473278392
87245.184337383,7.2395740618809,-36.52114040200373,14.046615856843918
87245.189281231,6.541050097198711,-36.54761533484787,14.323388474153315
87245.194194561,7.285068870401719,-36.72567722020283,14.15308436779558
87245.199107891,8.02908764360473,-36.90373910555781,13.982780261437844
87245.204021221,8.773106416807737,-37.08180099091277,13.812476155080107
87245.208965069,9.472246549331048,-37.23376219344241,13.647203505502924
87245.213939434,8.880763383449702,-36.67492359633546,13.640208258957516
87245.218883281,8.29290899898194,-36.11951350443602,13.633255928630374
87245.223796612,7.708683158115225,-35.567531693056665,13.62634651170898
87245.228740459,7.187840260299282,-35.05979385351203,13.635323671193987
87245.233684307,7.375404612246607,-35.05601987163219,13.812698346264202
87245.238628155,7.5629689641939315,-35.052245889752335,13.99007302133442
87245.243572002,7.750533278202316,-35.04847190863586,14.167447660526776
87245.248485332,7.944003300888444,-35.045041326816126,14.324174196512384
87245.25342918,8.322282419573002,-35.04991016365427,13.973610580528929
87245.258373028,8.70056153825756,-35.05477900049242,13.62304696454547
87245.263316875,9.078840580426998,-35.05964783634573,13.272483419471074
87245.268260723,9.457119699111557,-35.064516673183874,12.92191980348762
87245.273174053,9.292041950448567,-35.2351718470259,13.078692766542272
87245.278117901,9.104866055940644,-35.4133455557859,13.256115965387249
87245.283092266,8.916534776644859,-35.592619081342505,13.434634348339651
87245.288005596,8.730514304785162,-35.769692937266434,13.610962327189524
87245.292949444,8.712672982533332,-35.794745032226665,13.322927502580002
87245.297862774,8.715977934610256,-35.800620449106155,12.978847649519745
87245.302806621,8.719303413951282,-35.80653235856744,12.63263069496705
87245.307750469,8.722628893964957,-35.81244426922453,12.286413670384489
87245.312694317,8.863424182674018,-35.94133478783152,12.736878351540414
87245.317638164,9.049291491922084,-36.11054611807209,13.448549945746931
87245.322551494,9.234011493683427,-36.27871295357708,14.155828588059832
87245.327495342,9.41987884052718,-36.44792431804429,14.867500326217325
87245.33243919,9.337285762737952,-36.36946528912996,14.94226744999459
87245.337383037,9.14823424624978,-36.19279214428193,14.764468909242186
87245.342326885,8.95918269152185,-36.01611896369793,14.586670332526184
87245.347240215,8.771298137750904,-35.840536373303,14.409969292984506
87245.352184063,8.59659855608181,-35.77922089952335,14.245112254651866
87245.35712791,8.429902995540528,-35.78223955042215,14.087472646806976
87245.362071758,8.263207401281464,-35.78525820193153,13.929833007076065
87245.367015606,8.0965118070224,-35.78827685344092,13.772193367345151
87245.371959453,7.963080409731275,-35.80771336347669,13.645953522517416
87245.376872783,8.154449685349812,-35.98693199165525,13.826311592720751
87245.381816631,8.347007606459966,-36.16726379442106,14.007789914888942
87245.386790996,8.54075413411274,-36.34870873529812,14.190388452314076
87245.391704326,8.73229003526017,-36.528527173667,14.321410382533644
87245.396648174,8.926647514848783,-36.71533693644658,13.970057573774952
87245.401561504,9.119805240407318,-36.90099353668143,13.620873639346074
87245.406505352,9.31416271999593,-37.08780329946101,13.269520830587384
87245.411449199,9.466392933963622,-37.25046920040161,12.94094363114624
87245.416393047,8.685805751563723,-36.878521730789785,13.11668200274048
87245.421336895,7.905218569163827,-36.50657426117796,13.29242037433472
87245.426280742,7.124631544654541,-36.13462686680054,13.46815871038208
87245.431194073,6.499195030698096,-35.828089467620885,13.659024664822864
87245.43613792,7.45816379594323,-36.1864612137914,14.022362824565397
87245.441081768,8.41713275516054,-36.54483303245035,14.38570105780093
87245.446025615,9.376101520405676,-36.90320477862086,14.74903921754346
87245.450969463,10.193390048105751,-37.229136883031416,15.04551704889026
87245.455882793,9.625737180360431,-37.237110488392986,14.688977968215449
87245.460826641,9.054558469608873,-37.24513361993913,14.330224328440384
87245.465770489,8.48337975885731,-37.25315675148527,13.97147068866532
87245.470714336,7.99987940836833,-37.226034132740345,13.66218275444388
87245.475658184,8.375627196369882,-36.854482595163184,13.837658772190789
87245.480571514,8.749055521678763,-36.485224617142016,14.012051589744324
87245.485545879,9.12712269636988,-36.11137959516318,14.188610772190788
87245.490459209,9.43560056924442,-35.75882952502383,14.347613458568052
87245.495433574,9.05745877457464,-35.57951232118848,14.344987511443597
87245.500377422,8.681636824377058,-35.401295202109566,14.342377674119763
87245.50532127,8.305814874179477,-35.22307808303065,14.339767836795934
87245.510265117,7.929993,-35.044861,14.337158
87245.515208965,8.314138174101869,-35.58665240288984,14.343554164773463
87245.520122295,8.695912049081425,-36.12509936840349,14.349910846505264
87245.525066143,9.080057223183294,-36.666890771293325,14.356307011278728
87245.53000999,9.464202319583508,-37.20868206459416,14.362703174758426
87245.534923321,9.314583960440707,-37.08280170380508,13.86866679784047
87245.539867168,9.128626209468338,-36.91187105069762,13.338217579985866
87245.544811016,8.94266842088199,-36.74094036301575,12.80776825483643
87245.549754864,8.756710632295642,-36.57000967533386,12.277318929686995
87245.554698711,8.893722546113027,-36.39064021744012,12.206929634071711
87245.559612041,9.077693663986167,-36.21112887259826,12.205071435903736
87245.564555889,9.26280747542462,-36.03050253502807,12.203201695972496
87245.569499737,9.44792128686307,-35.84987619745788,12.201331956041257
87245.574443584,9.486150683046224,-35.94523822047245,12.616142987865
87245.579387432,9.483900136609243,-36.11666004409449,13.145787397573
87245.58433128,9.481649590172264,-36.28808186771653,13.675431807281
87245.58924461,9.47941293618832,-36.45844551737907,14.201806762083535
87245.594188457,9.342805499035531,-36.130352077091295,14.227682260683562
87245.599101787,9.152469174442023,-35.6013943204245,14.048780803793678
87245.604045635,8.960950620290566,-35.0691510663826,13.86876814235182
87245.608989483,8.769432066139109,-34.536907812340715,13.68875548090996
87245.61393333,8.592343232996038,-34.51236637438991,13.711465841531028
87245.618877178,8.425174773523402,-34.83686995911785,13.87354830054644
87245.623821026,8.258006314050766,-35.16137354384579,14.035630759561853
87245.628764873,8.090837888391562,-35.48587706293587,14.197713185792583
87245.633708721,7.956969614461462,-35.763752463793395,14.31141232682092
87245.638622051,8.148254802859704,-35.58577743891153,13.953180363842268
87245.643565899,8.340728114461461,-35.406696963793394,13.592723326820922
87245.648509746,8.533201387131337,-35.22761652489815,13.232266362709794
87245.653453594,8.744454043574715,-35.10148774849108,12.960834566927682
87245.658397442,9.127068332270715,-35.4585435346022,13.501758621634464
87245.663341289,9.509682543574716,-35.81559924849108,14.04268256692768
87245.668254619,9.889934983188295,-36.17045095622428,14.58026753833305
87245.673198467,10.219221793927264,-36.46101577503051,15.037569662125758
87245.678142315,10.025899693473136,-36.09996957905407,14.67537744751977
87245.683086162,9.832577632122575,-35.73892345610701,14.313185306174976
87245.68803001,9.639255531668448,-35.37787726013057,13.950993091568986
87245.692973858,9.427547237710986,-35.03494470167588,13.60680370134199
87245.697917705,9.048065277791808,-34.857298852589096,13.426889852659246
87245.702861553,8.668583241114197,-34.6796529675696,13.246975967585032
87245.707805401,8.289101204436585,-34.5020070825501,13.06706208251082
87245.712718731,7.943927491492665,-34.36570648545078,12.928740614859894
87245.717662578,8.139830457237478,-34.91253755539001,13.47750001533338
87245.722575908,8.334524168164,-35.45599318839494,14.022872075821576
87245.727519756,8.530427173534425,-36.00282436894259,14.57163158729352
87245.732463604,8.725832512450882,-36.498952592258,15.06958
87245.737407451,8.916360685058942,-36.4981921892904,15.06958
87245.742351299,9.106888896205446,-36.49743178616899,15.06958
87245.747264629,9.296240991106512,-36.49667607695857,15.06958
87245.752208477,9.472683745460056,-36.4830713792562,15.043445849355372
87245.757152324,9.47305830905716,-36.30891305205579,14.690634922698347
87245.762096172,9.473432872730028,-36.134754689628096,14.337823924677686
87245.76704002,9.473807436402897,-35.960596327200406,13.98501292665702
87245.771983867,9.474182,-35.786438,13.632202
87245.776897198,9.285179202924516,-35.607873086513685,13.629965345560835
87245.781841045,9.095002536358956,-35.42819913174765,13.627714799579078
87245.786784893,8.904825831326049,-35.24852514063866,13.625464253142098
87245.791698223,8.71582307271791,-35.0699602634953,13.623227599158156
87245.796642071,8.700562,-35.055542,13.623047
87245.801616436,8.700562,-35.055542,13.623047
87245.806560283,8.700562,-35.055542,13.623047
87245.811473614,8.700562,-35.055542,13.623047
87245.816417461,8.854661748736076,-35.48443281517761,13.910178078448796
87245.821361309,9.048182405302583,-36.02304000194639,14.270761371269256
87245.826305156,9.24170302272536,-36.56164707977024,14.631344591153962
87245.831218487,9.43402913005078,-37.09692959403319,14.989702103499985
87245.836162334,9.616478846730914,-36.68502738891453,15.073076833519632
87245.841106182,9.795298795912824,-35.961482637037726,15.065563528893858
87245.84605003,9.974118745094737,-35.23793788516091,15.05805022426808
87245.850993877,10.15293865810645,-34.51439327963664,15.050536921162031
87245.855907207,10.085463236161155,-34.66395321843595,14.931710222078513
87245.860851055,9.906436045783746,-35.20815100809022,14.761671823039944
87245.865794903,9.727408855406338,-35.75234879774449,14.591633424001378
87245.87073875,9.548381701241045,-36.296546477323005,14.421595059356749
87245.87565208,9.580632656215572,-36.21913040163111,13.96884352297604
87245.880595928,9.749034442702596,-35.741315233605185,13.32972775382934
87245.885539776,9.91743622918962,-35.26350006557926,12.69061198468264
87245.890483623,10.085837981613745,-34.785684994201766,12.051496344810904
87245.895427471,10.186046136360575,-34.38511440913223,11.521044090749925
87245.900340801,9.621463946967149,-34.73934000761019,12.05219440895827
87245.905284649,9.053374987367786,-35.095765795534895,12.586643843124852
87245.910228496,8.485286142676683,-35.45219151136478,13.121093169187498
87245.915172344,7.954940352382822,-35.800171289062504,13.629264450175794
87245.920116192,8.151149450400409,-35.98556562070313,13.63158206283694
87245.925060039,8.34735850873047,-36.17095991484375,13.6338996750293
87245.929973369,8.542356422817383,-36.35520982128906,13.636202981242675
87245.934917217,8.719793807041466,-36.488963527736914,13.654619163296523
87245.939830547,8.713308807371435,-36.11893779656456,13.829713654387367
87245.944774395,8.706783527642886,-35.7466137371171,14.00589570395263
87245.949718242,8.700258249234212,-35.37428975298022,14.182077717881269
87245.95466209,8.758220906124263,-35.063448407455624,14.338979781331364
87245.95957542,9.328545090286983,-35.243351793218935,14.341625382931957
87245.964519268,9.902411709713014,-35.42437260678106,14.344287417068044
87245.969463115,10.476278213062132,-35.605393383727815,14.346949450665685
87245.974406963,10.94420366222458,-35.770394759776885,14.31616298608968
87245.979350811,10.373906383385846,-35.77840576018198,13.957581467956969
87245.984294658,9.80360921990205,-35.78641675896669,13.599000022355108
87245.989207989,9.236832227702047,-35.79437830969223,13.242631928297904
87245.994182354,8.750447536174978,-35.81746519793682,12.964114915260858
87245.999126201,9.124424609155929,-35.987761590980725,13.494134349804964
87246.004039531,9.49609322511218,-36.15700679149652,14.020882120989748
87246.008983379,9.870070373738084,-36.32730321898656,14.550901662741753
87246.013927227,10.23013689580525,-36.49122210645984,15.06451864848862
87246.018871074,9.852942413724977,-36.3171323834922,14.708802746142554
87246.023814922,9.475747855348958,-36.14304262531115,14.353086771845254
87246.02875877,9.09855329697294,-35.968952867130106,13.997370797547957
87246.033702617,8.721358814892666,-35.79486314416247,13.64165489520189
87246.038615948,9.071475598155969,-35.61693121577384,13.459925915117188
87246.043559795,9.447147874566935,-35.437735609600566,13.282608573076748
87246.048503643,9.822820226965751,-35.25853996718111,13.105291195170036
87246.05344749,10.198492503376722,-35.079344361007834,12.927973853129595
87246.058391338,10.234245721297526,-35.05894544259506,13.068431220311284
87246.063335186,10.232747466606057,-35.055948933212115,13.243713273757582
87246.068248516,10.231258460527542,-35.052970921055085,13.417913324337476
87246.073192364,10.22976020583607,-35.049974411672146,13.593195377783772
87246.078136211,10.077285590113638,-35.19795466744284,13.626110359098943
87246.083080059,9.891891308522728,-35.378854676091606,13.627982931915742
87246.088023906,9.706497064431815,-35.55975464814944,13.629855504353774
87246.092937237,9.522247170227274,-35.739538011309925,13.63171651829889
87246.097881084,9.334450915672557,-35.78259476189768,13.889153645548436
87246.102824932,9.14581391939799,-35.77740638956751,14.236038426679018
87246.10776878,8.95717692312342,-35.77221801723734,14.582923207809602
87246.112712627,8.768539965004758,-35.76702964595663,14.92980791877525
87246.117656475,8.804673776851718,-35.76802348954656,14.863361412196536
87246.122569805,8.975499166829403,-35.772721961978554,14.549230413589534
87246.127513653,9.14738559875854,-35.777449617873025,14.233148263764216
87246.1324575,9.319271995919935,-35.782177272811225,13.917066177873338
87246.137401348,9.473653728244493,-35.76768408065486,13.66737030356108
87246.142314678,9.468337991067555,-35.57897267362479,14.021251533704724
87246.147258526,9.462989236432566,-35.38908912983213,14.377330814331753
87246.152202373,9.45764048287948,-35.19920562444752,14.733410022934054
87246.157146221,9.41529468469365,-35.04634885541934,15.05447171597698
87246.162090069,9.035350646267707,-35.23136162413075,15.055997716131312
87246.167033916,8.655406684693652,-35.416374355419336,15.05752371597698
87246.171947246,8.277808012097056,-35.600245054294554,15.05904029624771
87246.176891094,7.915877853761576,-35.78571701227495,15.027470231632588
87246.181834942,7.730483594386579,-35.97568902188144,14.671558963634904
87246.186778789,7.545089372511573,-36.165660993061984,14.315647767627958
87246.191692119,7.360839537885799,-36.3544603198131,13.961933512984396
87246.196666485,7.225904608932517,-36.49357739106749,13.669357055457478
87246.201610332,7.597830469437483,-36.12165153056253,14.021188955502664
87246.206523662,7.967460534484978,-35.75202146551503,14.370849094550053
87246.21146751,8.339386470219996,-35.38009552978001,14.722681065760852
87246.216411358,8.712359282195926,-35.03141320269892,15.030548535278196
87246.221355205,9.10124452339602,-35.0360334824963,14.670156112953084
87246.226268535,9.487729283572794,-35.04062524258452,14.311988293361852
87246.231212383,9.876614603433342,-35.04524552331645,13.951595798139572
87246.236156231,10.193974617424384,-35.06602931023188,13.657861710184562
87246.241100078,9.810387211480874,-35.24521530851032,14.017379474752811
87246.246013408,9.429167584489097,-35.42329524118651,14.374678035607571
87246.250957256,9.04558010095674,-35.602481275709195,14.734195872896068
87246.255901104,8.73288583914298,-35.782224751240975,15.028075401689277
87246.260844951,9.11494457731266,-35.96743110730315,14.678700036742091
87246.265788799,9.497003392761986,-36.15263750082732,14.329324601126183
87246.270732647,9.879062208211312,-36.33784389435148,13.979949165510272
87246.275645977,10.239886989452229,-36.51270085279478,13.65429467864418
87246.280589824,9.857487766700183,-36.32505947268732,14.178267643164828
87246.285533672,9.475088466599628,-36.13741805462534,14.702240713670342
87246.29047752,9.09268916649907,-35.949776636563364,15.226213784175856
87246.295421367,8.710289943747027,-35.76213525645591,15.750186748696503
87246.300334698,8.87290773065296,-35.76340092275424,15.1181626308983
87246.305278545,9.06508598567866,-35.77455236759003,14.421563472963989
87246.310222393,9.257264279576567,-35.78570381468144,13.724964174127424
87246.31516624,9.449442534602268,-35.79685525951723,13.028365016193108
87246.320079571,9.476517730178744,-35.79110866615017,13.35806974134374
87246.325023418,9.471995806942031,-35.782065066627936,13.88787536665744
87246.329936748,9.467501796286635,-35.77307729074397,14.41441064839706
87246.334880596,9.462979872135268,-35.76403368939247,14.944216380875408
87246.339824444,9.610182171309363,-35.902062202850225,15.06370142495596
87246.344768291,9.800734215670026,-36.08211128958439,15.065951970937718
87246.349712139,9.99128629857396,-36.26216041273737,15.068202517374695
87246.354625469,10.180662117873904,-36.441098106263,15.07043917135864
87246.359569317,10.10514148061278,-36.371968133365264,14.822190885746783
87246.364513164,9.91759024617012,-36.19792066646711,14.468469464082592
87246.369457012,9.730038973791167,-36.02387316436409,14.11474797087059
87246.37440086,9.542487701412217,-35.84982566226107,13.761026477658588
87246.379344707,9.36848722203875,-35.68815658327243,13.432250161748325
87246.384258037,9.203274970176748,-35.53453220856867,13.11970403507386
87246.389201885,9.037036541057708,-35.37995363199628,12.805216601242366
87246.394145733,8.870798111938667,-35.22537505542389,12.490729167410873
87246.399059063,8.712669632580495,-35.0860144494564,12.215154610243134
87246.40400291,8.710369986386903,-35.26154029494908,12.756295065637405
87246.408946758,8.708070339728158,-35.43706617594567,13.297435630489034
87246.413890606,8.705770693069411,-35.61259205694225,13.838576195340664
87246.418834453,8.69119704448329,-35.765425880634105,14.357538401235812
87246.423778301,8.490058036211407,-35.57334004181103,14.539390379441336
87246.428722149,8.28891902793952,-35.38125420298795,14.72124235764686
87246.433635479,8.08902163556166,-35.190354095528214,14.901971777337057
87246.438579326,7.958647661499073,-35.129042429106626,15.05240629966164
87246.443523174,8.152816917557342,-35.667488639780125,15.058753910600728
87246.448467022,8.34698617361561,-36.20593485045362,15.065101521539813
87246.453410869,8.541155390398956,-36.74438095221475,15.071449131194958
87246.458354717,8.734184937921555,-37.1648370329164,15.076501495627191
87246.463268047,8.914922739186217,-36.43353298871261,15.068907620923111
87246.468211895,9.096783151026395,-35.69768662050027,15.061266578642618
87246.473155742,9.278643526081378,-34.96184040112874,15.053625537907688
87246.47809959,9.444893643514868,-34.37883540707792,15.03114066988326
87246.483043438,9.458162984886616,-35.29367481137216,14.863186413334043
87246.487987285,9.47143232357435,-36.20851403062039,14.695232190757205
87246.492931133,9.484701664946096,-37.12335343491464,14.527277934207987
87246.497874981,9.483374518385638,-37.91421259839815,14.370032923522352
87246.502788311,9.282922855024667,-37.00878837177397,14.359859551016685
87246.507732158,9.081226173842632,-36.097740498636334,14.349622991057954
87246.512676006,8.879529451863078,-35.18669244121956,14.33938642902866
87246.517619854,8.699539912932417,-34.32943347109953,14.336332478486655
87246.522533184,9.08156262883596,-34.867345543054746,14.518891951976542
87246.527477031,9.465958111726705,-35.4085986205398,14.7025853137769
87246.532420879,9.850353672369751,-35.949851807504984,14.886278712733214
87246.537334209,10.232376388273297,-36.48776387946021,15.0688381862231
87246.542278057,10.611866586563766,-36.498898279959526,14.723817707229234
87246.547221905,10.99129546798808,-36.50340621327037,14.372188322356584
87246.552165752,11.370724272664711,-36.5079141456694,14.020559008608572
87246.5571096,11.750153154089023,-36.51242207898024,13.668929623735924
87246.562053448,10.90954846782026,-36.515877136642565,13.641495954421496
87246.566966778,9.97713256872763,-36.51922715637983,13.64000719228238
87246.571910625,9.0389253761553,-36.52259798329924,13.638509183348484
87246.576854473,8.100717993810274,-36.52596881090048,13.63701117411158
87246.581798321,7.955933,-36.526489,13.63678
87246.586742168,7.955933,-36.526489,13.63678
87246.591686016,7.955933,-36.526489,13.63678
87246.596629864,7.955933,-36.526489,13.63678
87246.601573711,8.513055457475268,-35.9789623916106,13.76406575677088
87246.606517559,9.246826571428572,-35.25782971428571,13.931710428571428
87246.611430889,9.976068171760982,-34.54114853446775,14.098320242485164
87246.616374737,10.709839285714288,-33.82001585714286,14.265964914285714
87246.621288067,10.609448072298818,-33.91928159185549,14.214714970101976
87246.626231914,10.05090650629218,-34.469143173989735,14.04300117032982
87246.631175762,9.492364827308432,-35.01900486734538,13.871287335824835
87246.63611961,8.93382314832468,-35.568866560701025,13.699573501319849
87246.641063457,8.815931009712397,-35.78561197678089,13.83276285949649
87246.645976787,8.992224367888676,-35.779175257762056,14.168185382385916
87246.650920635,9.169612731021845,-35.77269855856867,14.50569130381636
87246.655864483,9.34700109415501,-35.76622185937529,14.843197225246804
87246.66080833,9.464886812190526,-35.82697047953414,14.825333133974372
87246.665752178,9.473162489294952,-36.01155521870197,14.152840222948646
87246.670696026,9.48143816639938,-36.1961399578698,13.48034731192292
87246.675609356,9.489662758374598,-36.37958526939545,12.812005648803416
87246.680553203,9.536612533411098,-36.5630686478963,12.247411157344944
87246.685497051,9.913430244195233,-36.73715840607735,12.603127131642244
87246.690440899,10.290247954979366,-36.9112481642584,12.958843105939543
87246.695384746,10.66706558954398,-37.085337887226025,13.31455900828561
87246.700328594,11.012000953656816,-37.23923311279522,13.670304529177292
87246.705272442,10.814935960036888,-37.0498209898584,14.026552342603804
87246.710185772,10.61908743372649,-36.86157809363888,14.3806010652067
87246.715129619,10.422022479967213,-36.67216600901475,14.736848806574397
87246.720073467,10.213438810716186,-36.494707026622144,15.05995260179853
87246.725017315,9.829771392654454,-36.49893565516374,14.87926766788649
87246.729930645,9.448472324563111,-36.503138180700994,14.699698088413566
87246.734874492,9.0648049841064,-36.50736680838726,14.519013191048954
87246.73981834,8.713726562624514,-36.47885277585448,14.36923038414551
87246.744762188,8.70716049966797,-36.104201931054696,14.546127308945303
87246.749706035,8.700594438039552,-35.729551162036124,14.72302419796388
87246.754649883,8.694028375083008,-35.35490031723633,14.899921122763674
87246.759593731,8.688251835574517,-35.006960102716214,15.028576037246244
87246.764537578,8.687499534310964,-34.8289965936182,14.850236500804114
87246.769481426,8.686747232895241,-34.651033048523225,14.671896928288954
87246.774425274,8.685994931479518,-34.47306950342825,14.493557355773795
87246.779338604,8.685830109195589,-34.349420517041324,14.329972890997244
87246.784312969,8.692990007543045,-34.89320900509125,14.336002409063362
87246.789256817,8.700105980963826,-35.433661430490005,14.34199493692011
87246.794200664,8.70722195294525,-35.974113746570595,14.347987463564738
87246.799144512,8.71423434203405,-36.50681292251684,14.353894812869004
87246.80408836,8.704569884479646,-35.79125621234669,14.34608860501779
87246.809032207,8.694905428880089,-35.07569964691333,14.338282398745552
87246.813945537,8.685300629291634,-34.36456001422634,14.330524378025336
87246.818889385,8.675636171737231,-33.64900330405619,14.322718170174124
87246.823833233,8.34173138077885,-34.05925267582667,14.484802971776364
87246.82877708,7.969812270015416,-34.60149303440116,14.666805998670448
87246.833720928,7.597893084023298,-35.14373350265548,14.848809062378583
87246.838634258,7.228269727053046,-35.68262676148707,15.029688634932008
87246.843578106,7.3310678521878785,-35.92584375147197,14.765411592830452
87246.848521953,7.524620706466544,-36.11189445804214,14.41581637698863
87246.853465801,7.718173599895461,-36.29794520224509,14.066221090433611
87246.858409649,7.911726493324378,-36.48399594644803,13.716625803878598
87246.863322979,8.530440253146,-36.52448226654454,13.637926624312207
87246.868266826,9.281006019030311,-36.52186056694949,13.63942463317173
87246.873210674,10.031571936732789,-36.51923886682415,13.640922642334258
87246.878154522,10.782137854435264,-36.51661716669881,13.642420651496789
87246.883098369,10.767382324337486,-36.63802032638586,13.527377649126196
87246.888042217,10.410965333335588,-36.81479177813091,13.360307361192913
87246.89292503,10.05894854052866,-36.98938087201276,13.195299663983295
